4.088680648803710938e+01,5.412220764160156250e+01,1.977799987792968750e+02,6.787550354003906250e+01,2.687839317321777344e+01,1.742786560058593750e+02,1.118697357177734375e+02,3.365216827392578125e+01,9.511101531982421875e+01,1.056996994018554688e+02,5.821535873413085938e+01,1.718662414550781250e+02,3.820546340942382812e+01,9.387113952636718750e+01,3.782722473144531250e+01,7.508914184570312500e+01,1.601792449951171875e+02,1.855321655273437500e+02,4.644233322143554688e+01,8.474631500244140625e+01,5.830339431762695312e+00,9.669661712646484375e+01,2.498779487609863281e+01,5.580749893188476562e+01,2.111623687744140625e+02,2.305933380126953125e+01,2.182524719238281250e+02,1.182745742797851562e+02,3.116189002990722656e+01,6.251159286499023438e+01
4.015693283081054688e+01,5.543755340576171875e+01,1.975099945068359375e+02,6.889749908447265625e+01,2.687839317321777344e+01,1.776074371337890625e+02,1.109874649047851562e+02,3.343671035766601562e+01,9.457532501220703125e+01,1.057475357055664062e+02,5.875462722778320312e+01,1.711578216552734375e+02,3.802917480468750000e+01,9.389546966552734375e+01,3.783514022827148438e+01,7.572154235839843750e+01,1.616946716308593750e+02,1.864570770263671875e+02,4.653341674804687500e+01,8.521701812744140625e+01,5.843940258026123047e+00,9.650504302978515625e+01,2.519078445434570312e+01,5.534777069091796875e+01,2.136730041503906250e+02,2.250933265686035156e+01,2.185466003417968750e+02,1.189108123779296875e+02,3.140048789978027344e+01,6.239861297607421875e+01
4.025081634521484375e+01,5.561293792724609375e+01,2.013000030517578125e+02,7.010250091552734375e+01,2.697052955627441406e+01,1.784687805175781250e+02,1.127123413085937500e+02,3.396337509155273438e+01,9.496622467041015625e+01,1.073162841796875000e+02,5.902400970458984375e+01,1.727079620361328125e+02,4.204196929931640625e+01,9.439863586425781250e+01,3.838083648681640625e+01,7.756538391113281250e+01,1.633730468750000000e+02,1.889633331298828125e+02,4.709516906738281250e+01,8.681373596191406250e+01,6.016525745391845703e+00,9.719151306152343750e+01,2.639517402648925781e+01,5.625900268554687500e+01,2.155363616943359375e+02,2.285666656494140625e+01,2.214792480468750000e+02,1.199554061889648438e+02,3.192776489257812500e+01,6.284344482421875000e+01
3.941769027709960938e+01,5.551647186279296875e+01,1.982299957275390625e+02,7.088400268554687500e+01,2.703754043579101562e+01,1.779393920898437500e+02,1.123158340454101562e+02,3.419481277465820312e+01,9.300450134277343750e+01,1.066945266723632812e+02,5.897033691406250000e+01,1.707827758789062500e+02,4.195801544189453125e+01,9.430121612548828125e+01,3.772441864013671875e+01,7.802854156494140625e+01,1.616562652587890625e+02,1.849652862548828125e+02,4.678393173217773438e+01,8.668453216552734375e+01,6.103560447692871094e+00,9.552322387695312500e+01,2.640194702148437500e+01,5.526567840576171875e+01,2.145850067138671875e+02,2.330200004577636719e+01,2.205343627929687500e+02,1.185499801635742188e+02,3.226944351196289062e+01,6.214441299438476562e+01
3.918534088134765625e+01,5.475357055664062500e+01,1.968999938964843750e+02,7.189099884033203125e+01,2.670249557495117188e+01,1.775715484619140625e+02,1.112551269531250000e+02,3.371600723266601562e+01,9.065189361572265625e+01,1.053266448974609375e+02,5.851755142211914062e+01,1.681909179687500000e+02,4.095900344848632812e+01,9.341667938232421875e+01,3.749505996704101562e+01,7.668355560302734375e+01,1.603519439697265625e+02,1.860990600585937500e+02,4.604000091552734375e+01,8.559542083740234375e+01,6.001441955566406250e+00,9.569882965087890625e+01,2.557645988464355469e+01,5.499475860595703125e+01,2.104759674072265625e+02,2.305466651916503906e+01,2.109432067871093750e+02,1.173249282836914062e+02,3.173334503173828125e+01,6.127590179443359375e+01
3.929330062866210938e+01,5.450804138183593750e+01,1.997599945068359375e+02,7.254450225830078125e+01,2.680300903320312500e+01,1.748439483642578125e+02,1.129205322265625000e+02,3.314941024780273438e+01,9.073874664306640625e+01,1.039492034912109375e+02,5.875860595703125000e+01,1.674324340820312500e+02,4.041333007812500000e+01,9.387113952636718750e+01,3.763742065429687500e+01,7.255052185058593750e+01,1.620878753662109375e+02,1.858703002929687500e+02,4.497723770141601562e+01,8.769055938720703125e+01,6.077597618103027344e+00,9.602610778808593750e+01,2.506222915649414062e+01,5.602913665771484375e+01,2.197826995849609375e+02,2.362066650390625000e+01,2.110590362548828125e+02,1.179706878662109375e+02,3.140048789978027344e+01,6.164309310913085938e+01
3.937543869018554688e+01,5.452557754516601562e+01,1.993800048828125000e+02,6.950000000000000000e+01,2.722180366516113281e+01,1.735878143310546875e+02,1.117606887817382812e+02,3.327709960937500000e+01,9.089799499511718750e+01,1.056901321411132812e+02,5.872729110717773438e+01,1.665990600585937500e+02,4.000197982788085938e+01,9.484498596191406250e+01,3.752669906616210938e+01,7.340563201904296875e+01,1.658571319580078125e+02,1.920364532470703125e+02,4.544030761718750000e+01,8.699834442138671875e+01,5.946551799774169922e+00,9.602610778808593750e+01,2.515100288391113281e+01,5.483877944946289062e+01,2.180664825439453125e+02,2.328333282470703125e+01,2.096685791015625000e+02,1.193856201171875000e+02,3.108235740661621094e+01,6.289289855957031250e+01
3.766692733764648438e+01,5.409590530395507812e+01,1.956399993896484375e+02,7.149749755859375000e+01,2.676113700866699219e+01,1.713626708984375000e+02,1.098177185058593750e+02,3.266263961791992188e+01,8.583805084228515625e+01,1.039778976440429688e+02,5.562638854980468750e+01,1.616569213867187500e+02,3.874274444580078125e+01,9.274307250976562500e+01,3.695727157592773438e+01,7.231002807617187500e+01,1.635744476318359375e+02,1.892417907714843750e+02,4.445346069335937500e+01,8.470938873291015625e+01,5.773965358734130859e+00,9.472501373291015625e+01,2.500076103210449219e+01,5.423948669433593750e+01,2.134866485595703125e+02,2.291666793823242188e+01,2.066913757324218750e+02,1.148179626464843750e+02,3.077600669860839844e+01,5.968718338012695312e+01
3.672584533691406250e+01,5.150028610229492188e+01,1.902700042724609375e+02,6.950000000000000000e+01,2.534560394287109375e+01,1.639874420166015625e+02,1.067149124145507812e+02,3.094690895080566406e+01,8.152372741699218750e+01,1.001516571044921875e+02,5.280282211303710938e+01,1.526061401367187500e+02,3.737434768676757812e+01,8.829585266113281250e+01,3.550207138061523438e+01,6.902319335937500000e+01,1.578582611083984375e+02,1.802710113525390625e+02,4.281378555297851562e+01,8.122059631347656250e+01,5.283900260925292969e+00,9.136448669433593750e+01,2.367594909667968750e+01,5.067662811279296875e+01,2.042877960205078125e+02,2.220866775512695312e+01,1.961196594238281250e+02,1.104117431640625000e+02,2.948287010192871094e+01,5.629079818725585938e+01
3.826066589355468750e+01,5.161426544189453125e+01,1.944700012207031250e+02,7.214199829101562500e+01,2.613293647766113281e+01,1.659971923828125000e+02,1.086182250976562500e+02,3.205614471435546875e+01,8.482463836669921875e+01,1.015578155517578125e+02,5.389825439453125000e+01,1.592150573730468750e+02,3.795754241943359375e+01,9.098203277587890625e+01,3.532809448242187500e+01,6.946858215332031250e+01,1.623563995361328125e+02,1.842989349365234375e+02,4.210022354125976562e+01,8.429409027099609375e+01,5.577642440795898438e+00,9.064608764648437500e+01,2.409251594543457031e+01,5.286853790283203125e+01,2.054351806640625000e+02,2.226466751098632812e+01,2.007191467285156250e+02,1.139253311157226562e+02,2.972146987915039062e+01,5.532342529296875000e+01
