step,portfolio_value,prev_prices,curr_prices,returns,action,expert_action,sub_expert_action,real_action,reward
88,1.182562473209852,"[112.17182347457017, 113.3439428495291, 101.21088742475666, 118.10545958165685, 125.07501914174753]","[112.85380695500062, 112.81287308082317, 100.56201104332072, 116.32961994402682, 124.48464189727297]","[0.0060798109481126055, -0.004685471101097658, -0.006411132220516643, -0.015036050356353187, -0.004720185121902659]","[0.20000000298023224, 0.20000000298023224, 0.20000000298023224, 0.20000000298023224, 0.20000000298023224]","[0.2, 0.2, 0.2, 0.2, 0.2]","[0.19726240188332927, 0.19322915266139962, 0.2070705983522168, 0.18459790546367164, 0.21783994163938272]","[0.20000000298023224, 0.20000000298023224, 0.20000000298023224, 0.20000000298023224, 0.20000000298023224]",-0.005528260909300803
89,1.2066329058157754,"[112.85380695500062, 112.81287308082317, 100.56201104332072, 116.32961994402682, 124.48464189727297]","[110.54873335781214, 111.35661764285595, 102.67943251271856, 116.85906991353394, 123.08404579861332]","[-0.020425306503905605, -0.012908592771357766, 0.021055878332481678, 0.0045512911480487675, -0.011251155783662418]","[0.0, 0.02065124735236168, 0.9793487787246704, 0.0, 0.0]","[0.2, 0.2, 0.2, 0.2, 0.2]","[0.19984254244403066, 0.19425251578178493, 0.21346029856566273, 0.1837959140241421, 0.2086487291843796]","[0.0, 0.02065124735236168, 0.9793487787246704, 0.0, 0.0]",0.019031037226952156
90,1.2040313830700147,"[110.54873335781214, 111.35661764285595, 102.67943251271856, 116.85906991353394, 123.08404579861332]","[108.34164492026889, 110.98484889903617, 101.88869786705612, 114.7141663339, 123.27434292144763]","[-0.01996484600506081, -0.0033385419895935243, -0.0077010032711711165, -0.01835461792756864, 0.0015460746484208681]","[0.0, 0.4074336886405945, 0.18513260781764984, 0.0, 0.4074336886405945]","[0.2, 0.2, 0.2, 0.2, 0.2]","[0.20578005833464644, 0.2007835174630984, 0.19367320129798948, 0.19892428416505828, 0.2008389387392075]","[0.0, 0.4074336886405945, 0.18513260781764984, 0.0, 0.4074336886405945]",-0.0028945518264602084
91,1.1860402847135558,"[108.34164492026889, 110.98484889903617, 101.88869786705612, 114.7141663339, 123.27434292144763]","[108.1273561795382, 109.32647075317087, 102.514308734184, 114.61512823554737, 121.71740373302134]","[-0.0019778981654597766, -0.014942383238039451, 0.006140139978471109, -0.0008633467122478209, -0.012629872133395921]","[0.0, 1.0, 0.0, 0.0, 0.0]","[0.2, 0.2, 0.2, 0.2, 0.2]","[0.17482894566455368, 0.20163260277018477, 0.20990695467961593, 0.21368294129680657, 0.19994855558883914]","[0.0, 1.0, 0.0, 0.0, 0.0]",-0.01638535059921058
92,1.1954123245083355,"[108.1273561795382, 109.32647075317087, 102.514308734184, 114.61512823554737, 121.71740373302134]","[106.61601702699103, 112.28281212056774, 101.20058005228067, 115.98562339790321, 122.05728197927753]","[-0.013977398559876824, 0.02704140495005533, -0.01281507623789163, 0.011957367089790371, 0.0027923553726276517]","[0.34114933013916016, 0.3177013099193573, 0.0, 0.34114933013916016, 0.0]","[0.2, 0.2, 0.2, 0.2, 0.2]","[0.19441613076384745, 0.207442758519198, 0.19815701872173788, 0.2036945282196968, 0.19628956377552]","[0.34114933013916016, 0.3177013099193573, 0.0, 0.34114933013916016, 0.0]",0.007047958504508166
93,1.1954928193981886,"[106.61601702699103, 112.28281212056774, 101.20058005228067, 115.98562339790321, 122.05728197927753]","[107.7346407531326, 112.68405162680033, 98.8223857822841, 117.89216332911643, 121.24355210752913]","[0.010492079495507435, 0.003573472187370402, -0.023499808684574575, 0.016437726291926656, -0.0066667867623544114]","[0.20000000298023224, 0.20000000298023224, 0.20000000298023224, 0.20000000298023224, 0.20000000298023224]","[0.2, 0.2, 0.2, 0.2, 0.2]","[0.19038904756154704, 0.19829544146963468, 0.20034634638870147, 0.20974949818274097, 0.20121966639737582]","[0.20000000298023224, 0.20000000298023224, 0.20000000298023224, 0.20000000298023224, 0.20000000298023224]",-0.0005009573118596582
94,1.2094529287460778,"[107.7346407531326, 112.68405162680033, 98.8223857822841, 117.89216332911643, 121.24355210752913]","[107.41785809736695, 112.0381448756998, 98.05754458303733, 119.26882361902278, 122.94245806156123]","[-0.002940397383340591, -0.005732015682571588, -0.007739554081721911, 0.011677284147065554, 0.01401234065235374]","[0.0, 0.0, 0.0, 1.0, 0.0]","[0.2, 0.2, 0.2, 0.2, 0.2]","[0.21017152847165582, 0.2125354247978713, 0.20292673056448968, 0.190552946288268, 0.18381336987771518]","[0.0, 0.0, 0.0, 1.0, 0.0]",0.010331521141172358
95,1.2071502530072413,"[107.41785809736695, 112.0381448756998, 98.05754458303733, 119.26882361902278, 122.94245806156123]","[105.88660850278455, 112.75252033038878, 100.06554470020923, 119.04174787260922, 124.1518560600046]","[-0.014255074730632016, 0.006376180679192227, 0.020477772778324913, -0.0019038986008523343, 0.00983710605361245]","[0.0, 0.0, 0.0, 1.0, 0.0]","[0.2, 0.2, 0.2, 0.2, 0.2]","[0.20794378703688213, 0.21658373027414685, 0.18149642742549882, 0.19648754344400926, 0.19748851181946292]","[0.0, 0.0, 0.0, 1.0, 0.0]",-0.003181007988679597
96,1.2129062667228658,"[105.88660850278455, 112.75252033038878, 100.06554470020923, 119.04174787260922, 124.1518560600046]","[106.78346408657838, 111.39668416159769, 100.17227161096453, 120.03000213624176, 123.38118978734543]","[0.008469962316058479, -0.012024885694955632, 0.0010665700274259905, 0.008301745238906496, -0.006207448660990575]","[0.5, 0.0, 0.5, 0.0, 0.0]","[0.2, 0.2, 0.2, 0.2, 0.2]","[0.20282517570210365, 0.2227663645261197, 0.18688904777459306, 0.19293753802902613, 0.19458187396815751]","[0.5, 0.0, 0.5, 0.0, 0.0]",0.0038767046527103917
97,1.1905558415622006,"[106.78346408657838, 111.39668416159769, 100.17227161096453, 120.03000213624176, 123.38118978734543]","[105.82602136085593, 109.34395896690717, 99.94716855417234, 119.99259775943767, 126.50477616190072]","[-0.008966207773014037, -0.01842716603406917, -0.002247159350308214, -0.0003116252281794865, 0.02531655254693984]","[0.0, 1.0, 0.0, 0.0, 0.0]","[0.2, 0.2, 0.2, 0.2, 0.2]","[0.192171919711233, 0.20920545121604225, 0.20146848351729033, 0.1899667790609777, 0.20718736649445652]","[0.0, 1.0, 0.0, 0.0, 0.0]",-0.019933520215279003
98,1.2002619883624923,"[105.82602136085593, 109.34395896690717, 99.94716855417234, 119.99259775943767, 126.50477616190072]","[105.52285866853431, 111.76997300858032, 100.1160465679732, 121.4514947279076, 129.9447253159521]","[-0.0028647272988546646, 0.0221869965619901, 0.0016896728165873987, 0.01215822472145107, 0.0271922472685848]","[0.0, 0.0, 0.38263237476348877, 0.6173676252365112, 0.0]","[0.2, 0.2, 0.2, 0.2, 0.2]","[0.20455762881064146, 0.20144476297845146, 0.19059552516100825, 0.19763248423188373, 0.205769598818015]","[0.0, 0.0, 0.38263237476348877, 0.6173676252365112, 0.0]",0.0072474434640620155
99,1.2245203483272626,"[105.52285866853431, 111.76997300858032, 100.1160465679732, 121.4514947279076, 129.9447253159521]","[107.29469080248998, 114.02894335404123, 102.5125495330155, 123.33869366430517, 132.84759039185846]","[0.016790979284605084, 0.02021088745621772, 0.02393725129183173, 0.01553870490129027, 0.02233922976748949]","[0.0, 1.0, 0.0, 0.0, 0.0]","[0.2, 0.2, 0.2, 0.2, 0.2]","[0.19616511909773968, 0.22761828025228661, 0.19511325332181928, 0.17619454186799433, 0.20490880546016008]","[0.0, 1.0, 0.0, 0.0, 0.0]",0.01865718801097847
