step,portfolio_value,prev_prices,curr_prices,returns,action,expert_action,sub_expert_action,real_action,reward
89,1.0810253168878412,"[110.31537987316257, 103.51129752639582, 106.9637254763243, 94.88928648727232, 118.17276580175383]","[109.57517708362161, 102.567499166586, 106.7821745126743, 94.57477215321367, 120.2836960368434]","[-0.006709878444800921, -0.009117829477204128, -0.001697313391446728, -0.0033145399834029667, 0.017863085633714092]","[0.20000000298023224, 0.20000000298023224, 0.20000000298023224, 0.20000000298023224, 0.20000000298023224]","[0.2, 0.2, 0.2, 0.2, 0.2]","[0.2097470464435124, 0.19362381809953325, 0.2114147245882462, 0.1864133426880927, 0.1988010681806156]","[0.20000000298023224, 0.20000000298023224, 0.20000000298023224, 0.20000000298023224, 0.20000000298023224]",-0.001194522635709525
90,1.074417489653339,"[109.57517708362161, 102.567499166586, 106.7821745126743, 94.57477215321367, 120.2836960368434]","[108.9117242606058, 103.39931958406484, 106.12634072600702, 95.8713344268943, 119.68329075492132]","[-0.006054772993973871, 0.0081099804932148, -0.006141790890289879, 0.013709388287821147, -0.004991576595203495]","[0.3359699845314026, 0.0, 0.6640300154685974, 0.0, 0.0]","[0.2, 0.2, 0.2, 0.2, 0.2]","[0.19732675330493185, 0.19654536770835293, 0.2093072302503535, 0.1968896362030991, 0.19993101253326256]","[0.3359699845314026, 0.0, 0.6640300154685974, 0.0, 0.0]",-0.007092419520379466
91,1.0557393036293994,"[108.9117242606058, 103.39931958406484, 106.12634072600702, 95.8713344268943, 119.68329075492132]","[110.51131000841252, 103.66881188990148, 103.61271103105845, 95.66143881288171, 119.36110511406649]","[0.014686993146662634, 0.0026063257178161148, -0.02368525738052306, -0.0021893469540953817, -0.0026919851453163536]","[0.0, 0.0, 0.7068846821784973, 0.29311537742614746, 0.0]","[0.2, 0.2, 0.2, 0.2, 0.2]","[0.2027942214373384, 0.21143039327179536, 0.18563089475016034, 0.194592790416706, 0.2055517001239999]","[0.0, 0.0, 0.7068846821784973, 0.29311537742614746, 0.0]",-0.01848569111789164
92,1.073755462445897,"[110.51131000841252, 103.66881188990148, 103.61271103105845, 95.66143881288171, 119.36110511406649]","[112.78355968496008, 106.44138272117809, 104.4148214150087, 96.19644951307022, 119.83375578049224]","[0.020561240984063874, 0.026744502813644093, 0.007741428401673742, 0.005592751968063265, 0.003959838223465384]","[0.7664245367050171, 0.0, 0.0, 0.2335754781961441, 0.0]","[0.2, 0.2, 0.2, 0.2, 0.2]","[0.2014554537146115, 0.20953973544909746, 0.19524575107927272, 0.20843254116167098, 0.18532651859534738]","[0.7664245367050171, 0.0, 0.0, 0.2335754781961441, 0.0]",0.016011222808294638
93,1.095725498922643,"[112.78355968496008, 106.44138272117809, 104.4148214150087, 96.19644951307022, 119.83375578049224]","[109.44780420255498, 106.38228031289069, 101.82626725362115, 95.0826678893187, 123.2985584218145]","[-0.029576611092280807, -0.0005552578027121225, -0.024791060563126792, -0.011578198877290075, 0.028913411073161917]","[0.005873662419617176, 0.06420965492725372, 0.0, 0.15353193879127502, 0.776384711265564]","[0.2, 0.2, 0.2, 0.2, 0.2]","[0.19591968573631366, 0.20309686590927462, 0.203212997514343, 0.20891308147757798, 0.18885736936249076]","[0.005873662419617176, 0.06420965492725372, 0.0, 0.15353193879127502, 0.776384711265564]",0.019231701769116132
94,1.099435895689511,"[109.44780420255498, 106.38228031289069, 101.82626725362115, 95.0826678893187, 123.2985584218145]","[111.32416717671899, 105.06821171287443, 103.71316878814726, 95.48218103240157, 121.91637490240616]","[0.01714390697771722, -0.01235232593389922, 0.018530597118191047, 0.004201745196589617, -0.011210054173381168]","[0.0, 0.2678561508655548, 0.501073956489563, 0.0, 0.23106993734836578]","[0.2, 0.2, 0.2, 0.2, 0.2]","[0.19532198381878027, 0.19307277701992573, 0.20137417678513012, 0.2080369638060727, 0.20219409857009105]","[0.0, 0.2678561508655548, 0.501073956489563, 0.0, 0.23106993734836578]",0.002569986598351716
95,1.090025407329369,"[111.32416717671899, 105.06821171287443, 103.71316878814726, 95.48218103240157, 121.91637490240616]","[110.37130145391848, 104.0383634601255, 102.43640369356322, 95.28348446752315, 119.30762841158294]","[-0.008559378856954802, -0.009801711059509189, -0.012310539823463088, -0.00208098058433532, -0.021397835138319353]","[1.0, 0.0, 0.0, 0.0, 0.0]","[0.2, 0.2, 0.2, 0.2, 0.2]","[0.18876892145033347, 0.18885838869901345, 0.2116032130288777, 0.19299495522673493, 0.21777452159504052]","[1.0, 0.0, 0.0, 0.0, 0.0]",-0.009785098535662493
96,1.0827336409670423,"[110.37130145391848, 104.0383634601255, 102.43640369356322, 95.28348446752315, 119.30762841158294]","[108.74507151041472, 103.91329316440671, 101.9251345243503, 94.12833615222658, 118.50951549992887]","[-0.0147341738484685, -0.0012021555468499927, -0.004991088624532118, -0.01212327951430342, -0.006689537980763251]","[0.0, 0.0, 0.0, 0.0, 1.0]","[0.2, 0.2, 0.2, 0.2, 0.2]","[0.1978835723319067, 0.18727950334740875, 0.18654503531263292, 0.20871068397616083, 0.21958120503189085]","[0.0, 0.0, 0.0, 0.0, 1.0]",-0.008053731643897622
97,1.091334464490252,"[108.74507151041472, 103.91329316440671, 101.9251345243503, 94.12833615222658, 118.50951549992887]","[106.6315712881451, 104.89127226994877, 100.89629532208045, 92.37278157623, 119.27695304590928]","[-0.019435365602451304, 0.009411491790513744, -0.010094067641618434, -0.01865064918557, 0.006475746211120697]","[0.0, 0.5, 0.0, 0.0, 0.5]","[0.2, 0.2, 0.2, 0.2, 0.2]","[0.1987623601442872, 0.21051875196121506, 0.19712983295037476, 0.19210709457447075, 0.20148196036965235]","[0.0, 0.5, 0.0, 0.0, 0.5]",0.0068978388250421005
98,1.0904819462343385,"[106.6315712881451, 104.89127226994877, 100.89629532208045, 92.37278157623, 119.27695304590928]","[107.03698606142667, 104.80933430555221, 101.20401624833521, 92.29301537591333, 117.86009836869422]","[0.0038020144351624155, -0.0007811704694141089, 0.0030498733900234413, -0.0008635249361939237, -0.01187869610208532]","[0.0, 1.0, 0.0, 0.0, 0.0]","[0.2, 0.2, 0.2, 0.2, 0.2]","[0.20365422451420453, 0.20168329014488337, 0.2133273577219887, 0.1871856577386296, 0.19414946988029377]","[0.0, 1.0, 0.0, 0.0, 0.0]",-0.0020972396353411728
99,1.0868157157681662,"[107.03698606142667, 104.80933430555221, 101.20401624833521, 92.29301537591333, 117.86009836869422]","[105.08469715561202, 105.84116644248145, 102.2585963606505, 92.17507986922101, 119.0210017429603]","[-0.01823938600713467, 0.009844849638307248, 0.010420338553833237, -0.001277837832169239, 0.00984984223103641]","[0.40895169973373413, 0.0, 0.4147880971431732, 0.17626015841960907, 0.0]","[0.2, 0.2, 0.2, 0.2, 0.2]","[0.2094059331441269, 0.20115637659840782, 0.19251862326790323, 0.20542175289853085, 0.19149731409103116]","[0.4089517295360565, 0.0, 0.4147881269454956, 0.17626017332077026, 0.0]",-0.0041859831210898715
