step,portfolio_value,prev_prices,curr_prices,returns,action,expert_action,sub_expert_action,real_action,reward
45,0.9976276717394933,"[109.18438815099428, 86.97869608693821, 99.91004113324561, 93.9020037523941, 92.1390738726047]","[108.24551976485958, 86.09473361548046, 99.0849915721022, 93.16502415077984, 91.16888659111737]","[-0.008598925194656144, -0.01016297681186435, -0.008257924346593792, -0.007848390579156962, -0.010529596627254448]","[0.20000000298023224, 0.20000000298023224, 0.20000000298023224, 0.20000000298023224, 0.20000000298023224]","[0.2, 0.2, 0.2, 0.2, 0.2]","[0.2112552162628085, 0.18802047447890582, 0.1984690489401686, 0.19458925241542796, 0.20766600790268908]","[0.20000000298023224, 0.20000000298023224, 0.20000000298023224, 0.20000000298023224, 0.20000000298023224]",-0.009701544429950172
46,1.006301928175155,"[108.24551976485958, 86.09473361548046, 99.0849915721022, 93.16502415077984, 91.16888659111737]","[107.69650666957286, 87.75434450775239, 100.05969691392916, 90.02081931607724, 92.22187898401705]","[-0.005071924422177834, 0.019276566899947035, 0.009837063377228908, -0.03374876852512775, 0.011549909539010163]","[0.2766226530075073, 0.2778114378452301, 0.23563382029533386, 0.0, 0.2099321335554123]","[0.2, 0.2, 0.2, 0.2, 0.2]","[0.18668369823579592, 0.20217587884300045, 0.20483897981588228, 0.20334452819478943, 0.20295691491053192]","[0.2766226530075073, 0.2778114378452301, 0.23563382029533386, 0.0, 0.2099321335554123]",0.007963896729015665
47,0.9987531465503499,"[107.69650666957286, 87.75434450775239, 100.05969691392916, 90.02081931607724, 92.22187898401705]","[105.49322434535702, 87.17236246990099, 100.56843208566977, 89.32735788082601, 92.07177225355669]","[-0.0204582524758746, -0.006631945587605527, 0.005084316537338927, -0.007703345076391393, -0.0016276694002990344]","[0.0, 0.18838702142238617, 0.0, 0.8116130232810974, 0.0]","[0.2, 0.2, 0.2, 0.2, 0.2]","[0.19641934483630377, 0.1972235124561004, 0.21173947081085442, 0.19468296502686325, 0.19993470686987821]","[0.0, 0.18838702142238617, 0.0, 0.8116130232810974, 0.0]",-0.008501069885589511
48,0.9936431042960342,"[105.49322434535702, 87.17236246990099, 100.56843208566977, 89.32735788082601, 92.07177225355669]","[106.86148633016472, 87.99666410379977, 99.81320499168955, 89.92361893899084, 90.5173310229079]","[0.012970140909982742, 0.009455997411833372, -0.007509584054535918, 0.006675010571344955, -0.016882929399555942]","[0.0, 0.0, 0.005180354230105877, 0.497409850358963, 0.497409850358963]","[0.2, 0.2, 0.2, 0.2, 0.2]","[0.20188899806092056, 0.20405583160611476, 0.18685043397043263, 0.21195765104540748, 0.19524708531712445]","[0.0, 0.0, 0.005180354230105877, 0.497409850358963, 0.497409850358963]",-0.005970564208410407
49,1.0026729688549292,"[106.86148633016472, 87.99666410379977, 99.81320499168955, 89.92361893899084, 90.5173310229079]","[108.55727069760637, 87.90147554386441, 101.06102420162021, 89.81306775190376, 90.72608866592584]","[0.01586899476769642, -0.0010817291871778533, 0.012501544360133128, -0.0012293898798944782, 0.0023062726293279117]","[0.5, 0.0, 0.0, 0.0, 0.5]","[0.2, 0.2, 0.2, 0.2, 0.2]","[0.20329000401828645, 0.20780948860943396, 0.19833472610414227, 0.20171617551555618, 0.18884960575258128]","[0.5, 0.0, 0.0, 0.0, 0.5]",0.008176656619434218
50,0.9939213604497502,"[108.55727069760637, 87.90147554386441, 101.06102420162021, 89.81306775190376, 90.72608866592584]","[109.1733990473521, 86.42715444390632, 100.52029643510686, 88.86207822699335, 91.15719458899349]","[0.0056756064866627255, -0.016772427207122104, -0.005350507485799727, -0.01058854294496865, 0.0047517305044977535]","[0.0, 0.0, 0.35514548420906067, 0.6448544859886169, 0.0]","[0.2, 0.2, 0.2, 0.2, 0.2]","[0.19112199445565922, 0.19767046861528698, 0.20034198958226174, 0.20631070279029826, 0.20455484455649378]","[0.0, 0.0, 0.35514548420906067, 0.6448544859886169, 0.0]",-0.009694900088754671
51,0.9902079538210786,"[109.1733990473521, 86.42715444390632, 100.52029643510686, 88.86207822699335, 91.15719458899349]","[111.1413581746423, 85.39895858276009, 100.56411666915692, 87.16234320527026, 90.59949031120969]","[0.01802599483448007, -0.011896676082440716, 0.0004359341904482809, -0.019127788316870165, -0.0061180500376120306]","[0.20000000298023224, 0.20000000298023224, 0.20000000298023224, 0.20000000298023224, 0.20000000298023224]","[0.2, 0.2, 0.2, 0.2, 0.2]","[0.20266918004868473, 0.20234962310560828, 0.19671253382482565, 0.18852585848827746, 0.20974280453260385]","[0.20000000298023224, 0.20000000298023224, 0.20000000298023224, 0.20000000298023224, 0.20000000298023224]",-0.004315805419839786
52,1.001481034096252,"[111.1413581746423, 85.39895858276009, 100.56411666915692, 87.16234320527026, 90.59949031120969]","[111.9004423763939, 85.31613120661741, 100.91677237674051, 87.15968273512351, 92.33764918949795]","[0.0068298985563844, -0.0009698874262313908, 0.003506774774781606, -3.0523159989917086e-05, 0.019185084511156476]","[0.6313564777374268, 0.0, 0.0, 0.0, 0.36864355206489563]","[0.2, 0.2, 0.2, 0.2, 0.2]","[0.20084522775481034, 0.19615518454883488, 0.1965459499095477, 0.2040194438920267, 0.20243419389478046]","[0.6313564777374268, 0.0, 0.0, 0.0, 0.36864355206489563]",0.010399396015986058
53,0.9966982520755661,"[111.9004423763939, 85.31613120661741, 100.91677237674051, 87.15968273512351, 92.33764918949795]","[113.23697880505594, 85.51138456967526, 101.71555818792936, 86.86083351548636, 90.93110267912117]","[0.011943978060126008, 0.002288586698627748, 0.007915292893106395, -0.0034287552485171937, -0.015232643701923038]","[0.0, 0.4066115915775299, 0.0, 0.28233063220977783, 0.31105777621269226]","[0.2, 0.2, 0.2, 0.2, 0.2]","[0.2076314059310489, 0.1982679252469163, 0.1910227303319447, 0.1992561397068865, 0.20382179878320367]","[0.0, 0.4066115915775299, 0.0, 0.28233063220977783, 0.31105777621269226]",-0.005456092271219961
54,1.0058441795950055,"[113.23697880505594, 85.51138456967526, 101.71555818792936, 86.86083351548636, 90.93110267912117]","[113.76228897371492, 86.579897990495, 101.7605902091636, 88.75708807875026, 90.9650806622836]","[0.0046390337697310696, 0.012495569171250047, 0.0004427250072307891, 0.02183095057366463, 0.0003736673389118768]","[0.3422103822231293, 0.0, 0.0, 0.3422103822231293, 0.31557920575141907]","[0.2, 0.2, 0.2, 0.2, 0.2]","[0.19290959979954256, 0.2041407372766727, 0.19201591724758416, 0.20491338581810714, 0.2060203598580935]","[0.3422103822231293, 0.0, 0.0, 0.3422103822231293, 0.31557920575141907]",0.008469617217611117
55,0.9898425716731515,"[113.76228897371492, 86.579897990495, 101.7605902091636, 88.75708807875026, 90.9650806622836]","[114.421608775924, 87.00310345071776, 102.48149686645097, 87.3450839606835, 89.67658045860432]","[0.00579559191500991, 0.004888033712735737, 0.007084340369936793, -0.01590863500179222, -0.014164778333599845]","[0.0, 0.0, 0.0, 1.0, 0.0]","[0.2, 0.2, 0.2, 0.2, 0.2]","[0.19071284540201472, 0.18708603158539605, 0.21277751564943156, 0.19874440030032073, 0.2106792070628368]","[0.0, 0.0, 0.0, 1.0, 0.0]",-0.017237853575560735
56,0.9860978714581241,"[114.421608775924, 87.00310345071776, 102.48149686645097, 87.3450839606835, 89.67658045860432]","[113.3883156219647, 86.42573683197458, 102.88473772224249, 87.5374897361755, 91.10424593052718]","[-0.009030577047582347, -0.006636161192459407, 0.003934767427499694, 0.002202823178676123, 0.015920159584830406]","[0.3069210946559906, 0.3069210946559906, 0.10086233168840408, 0.2852955162525177, 0.0]","[0.2, 0.2, 0.2, 0.2, 0.2]","[0.20831977777150903, 0.19357246995460992, 0.19663048201162733, 0.18877460171702412, 0.2127026685452295]","[0.3069210946559906, 0.3069210946559906, 0.10086233168840408, 0.2852955162525177, 0.0]",-0.004503241403487179
57,0.9894911457080284,"[113.3883156219647, 86.42573683197458, 102.88473772224249, 87.5374897361755, 91.10424593052718]","[114.43492850886527, 86.24540042156077, 102.53288358981312, 86.41354625967794, 91.78625712301354]","[0.00923034160230381, -0.0020866054143617425, -0.003419886566453283, -0.012839567137291128, 0.00748605276867594]","[0.5423617362976074, 0.0, 0.45763829350471497, 0.0, 0.0]","[0.2, 0.2, 0.2, 0.2, 0.2]","[0.19227959504868877, 0.20295948976219735, 0.19506446185161602, 0.20987307445229858, 0.1998233788851993]","[0.5423617362976074, 0.0, 0.45763829350471497, 0.0, 0.0]",0.0025161066173168918
58,0.9966242086206197,"[114.43492850886527, 86.24540042156077, 102.53288358981312, 86.41354625967794, 91.78625712301354]","[117.72029069156197, 84.49528420973218, 103.4768428657756, 86.41834683380341, 91.93929580249228]","[0.028709435357773518, -0.020292284611981234, 0.009206405232284472, 5.555349054929882e-05, 0.0016673376197662716]","[0.0, 0.0, 0.7350354194641113, 0.0, 0.26496458053588867]","[0.2, 0.2, 0.2, 0.2, 0.2]","[0.21052422653446715, 0.18817391203562495, 0.18926469157504724, 0.21352440153190919, 0.19851276832295145]","[0.0, 0.0, 0.7350354194641113, 0.0, 0.26496458053588867]",0.00631823255455895
59,1.0001711597457632,"[117.72029069156197, 84.49528420973218, 103.4768428657756, 86.41834683380341, 91.93929580249228]","[119.9671702107505, 84.79600000692501, 103.87930669752632, 85.7865189863427, 91.82650140960946]","[0.019086595063509966, 0.0035589654500292217, 0.003889409655383246, -0.007311269777884328, -0.0012268355103037581]","[0.0, 1.0, 0.0, 0.0, 0.0]","[0.2, 0.2, 0.2, 0.2, 0.2]","[0.19425499715111175, 0.20444374900661522, 0.21127520332032237, 0.19363190019432136, 0.1963941503276293]","[0.0, 1.0, 0.0, 0.0, 0.0]",0.002237408651176978
60,1.0115869443722987,"[119.9671702107505, 84.79600000692501, 103.87930669752632, 85.7865189863427, 91.82650140960946]","[120.39681635004216, 83.9000317643614, 104.9274805983088, 86.57003225213518, 92.87459358152014]","[0.0035813642893875743, -0.010566161640766557, 0.010090305125298332, 0.009133291279917943, 0.011413831038116856]","[0.0, 0.0, 0.0, 0.0, 1.0]","[0.2, 0.2, 0.2, 0.2, 0.2]","[0.2055732959859688, 0.1875267443297832, 0.2153763522888407, 0.1959135095484887, 0.1956100978469187]","[0.0, 0.0, 0.0, 0.0, 1.0]",0.010132152755996424
61,1.0249251747738626,"[120.39681635004216, 83.9000317643614, 104.9274805983088, 86.57003225213518, 92.87459358152014]","[121.9843027099893, 83.18507766133355, 106.14830936039174, 85.63413189309065, 93.3775884101475]","[0.01318545131070303, -0.008521499789604897, 0.011634976415345362, -0.010810904590155572, 0.005415849579851459]","[1.0, 0.0, 0.0, 0.0, 0.0]","[0.2, 0.2, 0.2, 0.2, 0.2]","[0.21361262860275307, 0.1990582639205979, 0.18951084637855387, 0.19444423354081547, 0.20337402755727968]","[1.0, 0.0, 0.0, 0.0, 0.0]",0.01177699068655066
62,1.0248122787904057,"[121.9843027099893, 83.18507766133355, 106.14830936039174, 85.63413189309065, 93.3775884101475]","[122.00563744631984, 85.19344959504191, 105.98441350178081, 86.35517158952247, 93.36730282546691]","[0.0001748973913575308, 0.024143415984834753, -0.001544027027830219, 0.00842000357208027, -0.00011015046389300725]","[0.0, 0.0, 0.0, 0.0, 1.0]","[0.2, 0.2, 0.2, 0.2, 0.2]","[0.187472725904432, 0.21284489466563183, 0.186313662634747, 0.21118644309700804, 0.20218227369818104]","[0.0, 0.0, 0.0, 0.0, 1.0]",-0.0013209773873248424
63,1.0220493046949486,"[122.00563744631984, 85.19344959504191, 105.98441350178081, 86.35517158952247, 93.36730282546691]","[123.1863354857648, 84.390325628111, 106.73194503314268, 85.86170416064688, 94.55852204978716]","[0.009677405603199664, -0.009427062417926223, 0.0070532213809845895, -0.005714393472821989, 0.012758419578072382]","[0.0, 0.3333333432674408, 0.3333333432674408, 0.3333333432674408, 0.0]","[0.2, 0.2, 0.2, 0.2, 0.2]","[0.20127381476403355, 0.19877065584434495, 0.2000604392197244, 0.2080280990238424, 0.1918669911480547]","[0.0, 0.3333333432674408, 0.3333333432674408, 0.3333333432674408, 0.0]",-0.003414907349726729
64,1.0177426831122562,"[123.1863354857648, 84.390325628111, 106.73194503314268, 85.86170416064688, 94.55852204978716]","[122.14662724588537, 85.21760680027153, 107.62345368520597, 84.33915869602048, 95.3860033575701]","[-0.00844012638073464, 0.00980303329798922, 0.008352781838525105, -0.017732532559308723, 0.008750996629867577]","[0.7541513442993164, 0.0, 0.0, 0.0, 0.2458486258983612]","[0.2, 0.2, 0.2, 0.2, 0.2]","[0.21197564816678552, 0.200186678041263, 0.20508518379326518, 0.19763185072610007, 0.18512063927258618]","[0.7541513442993164, 0.0, 0.0, 0.0, 0.2458486258983612]",-0.005222489102492826
65,1.0063484538745466,"[122.14662724588537, 85.21760680027153, 107.62345368520597, 84.33915869602048, 95.3860033575701]","[121.32980997518963, 85.37001548366463, 105.9333357828719, 83.26238473358497, 95.59762394491852]","[-0.00668718645052274, 0.0017884647212671957, -0.015703992433448596, -0.012767188801544418, 0.002218570648726375]","[0.5, 0.0, 0.5, 0.0, 0.0]","[0.2, 0.2, 0.2, 0.2, 0.2]","[0.2009405301474786, 0.19610828008664197, 0.19593929693879755, 0.19977718708996955, 0.20723470573711225]","[0.5, 0.0, 0.5, 0.0, 0.0]",-0.0121564644214033
66,1.0014099438537996,"[121.32980997518963, 85.37001548366463, 105.9333357828719, 83.26238473358497, 95.59762394491852]","[121.01938213597545, 85.19513257681032, 103.25679836323846, 86.69855719632989, 95.12849238120029]","[-0.0025585454990629548, -0.0020485284659198743, -0.025266243150498396, 0.041269205461021294, -0.004907355898181528]","[0.0, 0.0, 0.0, 0.0, 1.0]","[0.2, 0.2, 0.2, 0.2, 0.2]","[0.21288631327675825, 0.17828305575296005, 0.20208001541697562, 0.19423769438834057, 0.21251292116496553]","[0.0, 0.0, 0.0, 0.0, 1.0]",-0.006111104653423573
67,0.9917939016217291,"[121.01938213597545, 85.19513257681032, 103.25679836323846, 86.69855719632989, 95.12849238120029]","[119.44287285517827, 84.69157069600348, 102.7134921859254, 86.58452983727992, 93.80751313117355]","[-0.013026915630967624, -0.005910688387659238, -0.005261698851070365, -0.0013152163396647307, -0.013886262853123867]","[0.51878821849823, 0.48121178150177, 0.0, 0.0, 0.0]","[0.2, 0.2, 0.2, 0.2, 0.2]","[0.1891755589800263, 0.1942531020917414, 0.19966620866883866, 0.2051000628553463, 0.21180506740404742]","[0.51878821849823, 0.48121178150177, 0.0, 0.0, 0.0]",-0.010606209393282853
68,0.9950459201703044,"[119.44287285517827, 84.69157069600348, 102.7134921859254, 86.58452983727992, 93.80751313117355]","[115.91443343804, 82.56764515931127, 102.68316808440143, 86.49841407221653, 94.8409252305054]","[-0.029540811710183915, -0.025078358084961557, -0.0002952299729920848, -0.0009945860447036201, 0.01101630418329934]","[0.0, 0.0, 0.6840255856513977, 0.0, 0.3159744441509247]","[0.2, 0.2, 0.2, 0.2, 0.2]","[0.20581992440587632, 0.20348998093874074, 0.19705142730439068, 0.20314445841232615, 0.19049420893866617]","[0.0, 0.0, 0.6840255856513977, 0.0, 0.3159744441509247]",0.002412878165070978
69,1.0041107523050767,"[115.91443343804, 82.56764515931127, 102.68316808440143, 86.49841407221653, 94.8409252305054]","[114.4151271690212, 81.0886867850182, 105.1353953062502, 87.75032273778078, 94.55553556508195]","[-0.01293459515393508, -0.017912081317560592, 0.023881491656287238, 0.01447319790764071, -0.003009140460511416]","[0.01385367289185524, 0.0, 0.45579472184181213, 0.0, 0.5303516387939453]","[0.2, 0.2, 0.2, 0.2, 0.2]","[0.19798288971453593, 0.20463343856497934, 0.2017031618799055, 0.19172063388935512, 0.20395987595122414]","[0.01385367289185524, 0.0, 0.45579472184181213, 0.0, 0.5303516387939453]",0.008244414171524644
70,1.000538665254615,"[114.4151271690212, 81.0886867850182, 105.1353953062502, 87.75032273778078, 94.55553556508195]","[115.00197241852186, 80.49644490087503, 105.0294424190577, 87.15813695107681, 93.10020013502289]","[0.005129087945108259, -0.007303631463576559, -0.0010077756105245962, -0.0067485311532535265, -0.015391329776323542]","[0.31767988204956055, 0.31767988204956055, 0.0, 0.31767988204956055, 0.04696032777428627]","[0.2, 0.2, 0.2, 0.2, 0.2]","[0.19582768514335586, 0.2091155538444909, 0.20378339825499828, 0.17686250513506335, 0.2144108576220915]","[0.31767988204956055, 0.31767988204956055, 0.0, 0.31767988204956055, 0.04696032777428627]",-0.0042728146261694615
71,1.0039910450839784,"[115.00197241852186, 80.49644490087503, 105.0294424190577, 87.15813695107681, 93.10020013502289]","[114.45032282511266, 80.66559370310996, 106.10029534763903, 88.04616090475434, 92.7843157354212]","[-0.004796870712804818, 0.0021013201569736687, 0.010195740393524397, 0.010188652313392076, -0.0033929508115295086]","[0.4499029219150543, 0.0, 0.5500971078872681, 0.0, 0.0]","[0.2, 0.2, 0.2, 0.2, 0.2]","[0.20740762188911094, 0.1850561084268847, 0.20123711709879108, 0.20335596069334827, 0.20294319189186502]","[0.4499029219150543, 0.0, 0.5500971078872681, 0.0, 0.0]",0.002530409631690391
72,1.0142925784066423,"[114.45032282511266, 80.66559370310996, 106.10029534763903, 88.04616090475434, 92.7843157354212]","[112.75469067596619, 81.98593589969137, 107.99301247143346, 87.5316340720125, 93.55941925436476]","[-0.014815442257314638, 0.016368096185356697, 0.01783894302643469, -0.005843830411850099, 0.008353820500803136]","[0.0, 0.0, 0.20102661848068237, 0.0, 0.7989733219146729]","[0.2, 0.2, 0.2, 0.2, 0.2]","[0.19713198529124346, 0.2022287001574502, 0.20737829090803675, 0.1825341455251295, 0.21072687811814023]","[0.0, 0.0, 0.20102663338184357, 0.0, 0.7989733815193176]",0.009234308991145086
73,1.0234120230754686,"[112.75469067596619, 81.98593589969137, 107.99301247143346, 87.5316340720125, 93.55941925436476]","[112.60833082402532, 82.78656155263349, 109.53658285038894, 88.27818114326185, 94.83792867680214]","[-0.0012980378116727767, 0.00976540237244679, 0.014293243087035726, 0.00852888306226714, 0.013665213322470848]","[0.20000000298023224, 0.20000000298023224, 0.20000000298023224, 0.20000000298023224, 0.20000000298023224]","[0.2, 0.2, 0.2, 0.2, 0.2]","[0.1754108671844691, 0.2162616686700388, 0.2117307936384514, 0.1976943591360338, 0.19890231137100708]","[0.20000000298023224, 0.20000000298023224, 0.20000000298023224, 0.20000000298023224, 0.20000000298023224]",0.008407033620740106
74,1.012341446701433,"[112.60833082402532, 82.78656155263349, 109.53658285038894, 88.27818114326185, 94.83792867680214]","[111.59171238192432, 83.28032055454226, 109.14855022218583, 88.74012553284354, 93.81203635885105]","[-0.009027915027793779, 0.005964240966752218, -0.00354249345840104, 0.0052328263178873635, -0.010817321005050893]","[0.0, 0.0, 0.0, 0.0, 1.0]","[0.2, 0.2, 0.2, 0.2, 0.2]","[0.1964992314281789, 0.1987639521557527, 0.20669797453396346, 0.19310677741621074, 0.20493206446589413]","[0.0, 0.0, 0.0, 0.0, 1.0]",-0.012051197816622493
75,1.0148584586954628,"[111.59171238192432, 83.28032055454226, 109.14855022218583, 88.74012553284354, 93.81203635885105]","[110.41549329284756, 83.29531058513145, 109.5164701060914, 89.4550263158202, 94.04528376906919]","[-0.010540380320100648, 0.0001799948714098872, 0.003370817873042047, 0.008056116426295553, 0.002486327120391244]","[0.0, 0.0, 0.0, 0.0, 1.0]","[0.2, 0.2, 0.2, 0.2, 0.2]","[0.20692741688754807, 0.20241898997012567, 0.1983073799653828, 0.19442196515728555, 0.19792424801965786]","[0.0, 0.0, 0.0, 0.0, 1.0]",0.001310393083815441
76,1.0042983018510638,"[110.41549329284756, 83.29531058513145, 109.5164701060914, 89.4550263158202, 94.04528376906919]","[111.52817656874402, 82.31532960125897, 112.04802450433074, 92.25973849839764, 94.07894106978733]","[0.01007723864390447, -0.011765139921903483, 0.023115741365540315, 0.031353321306680074, 0.0003578839827927314]","[0.06224567070603371, 0.9377543330192566, 0.0, 0.0, 0.0]","[0.2, 0.2, 0.2, 0.2, 0.2]","[0.21052829450892938, 0.19408430999243995, 0.20403385316844266, 0.19546848437721775, 0.19588505795297034]","[0.06224567070603371, 0.9377543330192566, 0.0, 0.0, 0.0]",-0.011683176202694752
77,1.0083008107305322,"[111.52817656874402, 82.31532960125897, 112.04802450433074, 92.25973849839764, 94.07894106978733]","[108.83202696741942, 83.28028304735071, 112.04155333648569, 92.39534694828451, 96.99226010419612]","[-0.024174604878102107, 0.011722645718191748, -5.775352018633039e-05, 0.0014698551295940338, 0.030966749851570923]","[0.20000000298023224, 0.20000000298023224, 0.20000000298023224, 0.20000000298023224, 0.20000000298023224]","[0.2, 0.2, 0.2, 0.2, 0.2]","[0.19230586777005684, 0.2101371005030003, 0.1946669627113613, 0.2034551036146228, 0.19943496540095884]","[0.20000000298023224, 0.20000000298023224, 0.20000000298023224, 0.20000000298023224, 0.20000000298023224]",0.0034225213819599172
78,0.9960741910315427,"[108.83202696741942, 83.28028304735071, 112.04155333648569, 92.39534694828451, 96.99226010419612]","[109.75917959776271, 83.95972599176214, 110.68294145345372, 92.751664408752, 97.48392147548975]","[0.008519115706820788, 0.00815850906780808, -0.012125964363879851, 0.003856443773807484, 0.005069078406518755]","[0.0, 0.0, 1.0, 0.0, 0.0]","[0.2, 0.2, 0.2, 0.2, 0.2]","[0.18853307899615804, 0.20229260704608445, 0.21005093150829243, 0.19727015636848758, 0.2018532260809775]","[0.0, 0.0, 1.0, 0.0, 0.0]",-0.013322939961866027
79,0.9906300980910873,"[109.75917959776271, 83.95972599176214, 110.68294145345372, 92.751664408752, 97.48392147548975]","[110.71810701191919, 84.7714993485095, 112.00020653337266, 93.1679218171166, 94.68168681239081]","[0.008736648885958178, 0.009668604168944057, 0.011901247496868328, 0.00448786995918666, -0.0287456087187004]","[0.0, 0.0, 0.27729037404060364, 0.3613548278808594, 0.3613548278808594]","[0.2, 0.2, 0.2, 0.2, 0.2]","[0.20036339667750097, 0.1942764316206166, 0.1808701450931809, 0.22058868048501076, 0.20390134612369076]","[0.0, 0.0, 0.27729037404060364, 0.3613548278808594, 0.3613548278808594]",-0.006214443881129277
80,0.9763710371541999,"[110.71810701191919, 84.7714993485095, 112.00020653337266, 93.1679218171166, 94.68168681239081]","[109.12443825731347, 84.09759503718512, 111.90130395165943, 93.10429260491169, 93.25484836832467]","[-0.01439393065521028, -0.00794965662402463, -0.000883057136897002, -0.000682951931994535, -0.015069846050518478]","[1.0, 0.0, 0.0, 0.0, 0.0]","[0.2, 0.2, 0.2, 0.2, 0.2]","[0.19740513087728986, 0.19577687242111766, 0.188147364348859, 0.2078434517399001, 0.21082718061283337]","[1.0, 0.0, 0.0, 0.0, 0.0]",-0.015823910757852493
81,0.9546832917611527,"[109.12443825731347, 84.09759503718512, 111.90130395165943, 93.10429260491169, 93.25484836832467]","[109.47470582741933, 84.82199600196748, 112.82313006899987, 92.98994192816173, 90.90243114716546]","[0.003209799525198304, 0.008613813087782784, 0.00823784964774554, -0.001228199834299927, -0.025225682764160134]","[0.10596184432506561, 0.0, 0.0, 0.0, 0.8940381407737732]","[0.2, 0.2, 0.2, 0.2, 0.2]","[0.20147021139181817, 0.20691326980482203, 0.20553187063537565, 0.19534869923048867, 0.1907359489374955]","[0.10596184432506561, 0.0, 0.0, 0.0, 0.8940381407737732]",-0.023555676391858505
82,0.9404117472445128,"[109.47470582741933, 84.82199600196748, 112.82313006899987, 92.98994192816173, 90.90243114716546]","[108.21898422194006, 84.56523464779914, 112.0571159668363, 91.59983684590001, 91.95852209757949]","[-0.011470426853293766, -0.0030270609779375767, -0.0067895129455732275, -0.014948983228053, 0.011617851547933683]","[0.0, 0.0, 0.0, 1.0, 0.0]","[0.2, 0.2, 0.2, 0.2, 0.2]","[0.1952215703309168, 0.21934042703461873, 0.18392519968665544, 0.20436979191845475, 0.19714301102935425]","[0.0, 0.0, 0.0, 1.0, 0.0]",-0.016301456201730045
83,0.9415355255726036,"[108.21898422194006, 84.56523464779914, 112.0571159668363, 91.59983684590001, 91.95852209757949]","[108.31245598590634, 82.46384863819983, 112.90796510263304, 92.04736102387075, 92.06841119086157]","[0.0008637279737775216, -0.024849289644275813, 0.0075929951298099405, 0.004885643832789924, 0.0011949854214215393]","[0.0, 0.0, 0.0, 0.0, 1.0]","[0.2, 0.2, 0.2, 0.2, 0.2]","[0.1945071777792455, 0.2050648507577653, 0.20220244367804982, 0.2029822538314453, 0.19524327395349406]","[0.0, 0.0, 0.0, 0.0, 1.0]",-6.3778346974215e-05
84,0.9399090989332585,"[108.31245598590634, 82.46384863819983, 112.90796510263304, 92.04736102387075, 92.06841119086157]","[108.10058139267231, 81.09878840590966, 112.8303645723389, 91.98932065316447, 93.09868649837959]","[-0.0019561424519964547, -0.016553438322763868, -0.0006872901324863113, -0.0006305489919610874, 0.011190323523474542]","[0.20000000298023224, 0.20000000298023224, 0.20000000298023224, 0.20000000298023224, 0.20000000298023224]","[0.2, 0.2, 0.2, 0.2, 0.2]","[0.2141988466219974, 0.19886416470527798, 0.20214145002769773, 0.2056037335252114, 0.17919180511981542]","[0.20000000298023224, 0.20000000298023224, 0.20000000298023224, 0.20000000298023224, 0.20000000298023224]",-0.002272492210223348
85,0.9509130781306921,"[108.10058139267231, 81.09878840590966, 112.8303645723389, 91.98932065316447, 93.09868649837959]","[109.3411619790255, 81.24141118220861, 115.75422315138823, 91.79451119030425, 92.87857698593992]","[0.011476169418985969, 0.0017586301731797132, 0.025913756373398624, -0.002117739988478968, -0.0023642601278108075]","[0.22525089979171753, 0.0, 0.38737455010414124, 0.0, 0.38737455010414124]","[0.2, 0.2, 0.2, 0.2, 0.2]","[0.20089343524334421, 0.20279322553632295, 0.20394908252106414, 0.19229320516766812, 0.2000710515316006]","[0.22525089979171753, 0.0, 0.38737455010414124, 0.0, 0.38737455010414124]",0.010937276808540173
86,0.9489886494789166,"[109.3411619790255, 81.24141118220861, 115.75422315138823, 91.79451119030425, 92.87857698593992]","[107.11351572358772, 81.6372508661551, 112.47877766423561, 89.9207946185048, 93.502119354371]","[-0.020373354509119784, 0.004872388086153501, -0.028296552799364032, -0.020412076359499792, 0.006713521983928344]","[0.29870861768722534, 0.35098370909690857, 0.0, 0.0, 0.3503077030181885]","[0.2, 0.2, 0.2, 0.2, 0.2]","[0.19507830001422072, 0.20657854067529843, 0.19242141112502936, 0.19894803082797016, 0.20697371735748127]","[0.29870861768722534, 0.35098370909690857, 0.0, 0.0, 0.3503077030181885]",-0.002716795312675325
87,0.9531379665332357,"[107.11351572358772, 81.6372508661551, 112.47877766423561, 89.9207946185048, 93.502119354371]","[108.41342724896091, 82.32753008529112, 111.58011182359189, 89.3412085290936, 93.91094398959198]","[0.012135831006870159, 0.008455444197499183, -0.00798964799676571, -0.006445517879041528, 0.00437235688392842]","[0.0, 0.0, 0.0, 0.0, 1.0]","[0.2, 0.2, 0.2, 0.2, 0.2]","[0.20603757100296205, 0.21318837079417224, 0.2043446529917549, 0.1824994796742767, 0.19392992553683408]","[0.0, 0.0, 0.0, 0.0, 1.0]",0.0031245357443465084
88,0.9482770121011458,"[108.41342724896091, 82.32753008529112, 111.58011182359189, 89.3412085290936, 93.91094398959198]","[107.600194848582, 82.16101776188418, 111.43074822562522, 91.04672345495439, 92.88834167702909]","[-0.007501214757387927, -0.0020225594431708053, -0.0013386220494456306, 0.019089902117289902, -0.010889064353098497]","[0.0, 0.0, 0.49584439396858215, 0.03514406457543373, 0.4690115451812744]","[0.2, 0.2, 0.2, 0.2, 0.2]","[0.2051427323127553, 0.18367980924272506, 0.19884403705445894, 0.20644617355367348, 0.2058872478363873]","[0.0, 0.0, 0.49584439396858215, 0.03514406457543373, 0.4690115451812744]",-0.005929355386061399
