step,portfolio_value,prev_prices,curr_prices,returns,action,expert_action,sub_expert_action,real_action,reward
88,0.9472454090372708,"[96.26677889240266, 97.81201648200236, 82.37118303965512, 101.48579036575599, 106.00583324904439]","[96.17547149625979, 95.75971387710575, 80.6411481312673, 102.80802621516615, 103.89504046857557]","[-0.0009484829262327431, -0.02098211118338654, -0.021002914424027984, 0.013028778163374489, -0.01991204366565216]","[0.0, 0.03215475007891655, 0.3947156071662903, 0.17841404676437378, 0.3947156071662903]","[0.2, 0.2, 0.2, 0.2, 0.2]","[0.19287470741553345, 0.20626327651115073, 0.21628328980549738, 0.19672167862352166, 0.18785704764429673]","[0.0, 0.03215475007891655, 0.3947156071662903, 0.17841404676437378, 0.3947156071662903]",-0.015369252248160367
89,0.9459325601010817,"[96.17547149625979, 95.75971387710575, 80.6411481312673, 102.80802621516615, 103.89504046857557]","[95.63628334119647, 94.06460239141995, 81.17043487711503, 102.73924187960723, 104.63382920030288]","[-0.005606295936737707, -0.01770171836416762, 0.006563482268210727, -0.0006690560853192375, 0.007110914326567567]","[0.668140172958374, 0.0, 0.0, 0.0, 0.3318597972393036]","[0.2, 0.2, 0.2, 0.2, 0.2]","[0.20087087273815527, 0.1922422191918573, 0.20305610981144412, 0.1908958722320031, 0.21293492602654018]","[0.668140172958374, 0.0, 0.0, 0.0, 0.3318597972393036]",-0.0023480427144664463
90,0.9458289593710958,"[95.63628334119647, 94.06460239141995, 81.17043487711503, 102.73924187960723, 104.63382920030288]","[94.98494882825118, 93.85767743646971, 81.55791399285273, 102.99621238711958, 104.6223694604191]","[-0.006810537697513461, -0.002199817462568824, 0.004773648389642292, 0.0025011913929973784, -0.00010952232152234899]","[0.0, 0.0, 0.0, 0.0, 1.0]","[0.2, 0.2, 0.2, 0.2, 0.2]","[0.1977808387070646, 0.17765607226298455, 0.22019152438181913, 0.21052277942015715, 0.19384878522797458]","[0.0, 0.0, 0.0, 0.0, 1.0]",-0.001402762982226815
91,0.9562048705872034,"[94.98494882825118, 93.85767743646971, 81.55791399285273, 102.99621238711958, 104.6223694604191]","[97.07598824940987, 93.27336577857655, 82.55220431043153, 103.60543860565498, 104.51674057842455]","[0.0220144290959155, -0.006225507319725393, 0.012191218103811921, 0.005915035168920304, -0.0010096204333673554]","[0.0, 0.0, 0.8054484724998474, 0.1945515275001526, 0.0]","[0.2, 0.2, 0.2, 0.2, 0.2]","[0.20648263521490093, 0.18799532791609366, 0.20268673151038175, 0.195856234745509, 0.20697907061311474]","[0.0, 0.0, 0.8054484724998474, 0.1945515275001526, 0.0]",0.009847734915017782
92,0.9636892401015872,"[97.07598824940987, 93.27336577857655, 82.55220431043153, 103.60543860565498, 104.51674057842455]","[98.00089430856093, 92.64357413831034, 81.40166813481308, 104.41637505879011, 106.43512249319342]","[0.009527650203001442, -0.006752105866548013, -0.013937073942834383, 0.007827161045297336, 0.018354781292949016]","[0.0, 0.0, 0.0, 1.0, 0.0]","[0.2, 0.2, 0.2, 0.2, 0.2]","[0.1831300691490447, 0.2099709605542979, 0.20082878677221794, 0.2111050161496251, 0.19496516737481437]","[0.0, 0.0, 0.0, 1.0, 0.0]",0.0065562237775334325
93,0.9585607601779221,"[98.00089430856093, 92.64357413831034, 81.40166813481308, 104.41637505879011, 106.43512249319342]","[97.59872178426555, 90.63869295670686, 79.48336314418933, 103.978846676137, 105.78723699260948]","[-0.004103763819023115, -0.021640801321096845, -0.02356591743853159, -0.004190227657364749, -0.006087140085035105]","[0.2759858965873718, 0.0, 0.0, 0.11494512856006622, 0.6090689897537231]","[0.2, 0.2, 0.2, 0.2, 0.2]","[0.2006616335145296, 0.20733195848538574, 0.20471447599272335, 0.17921425910385158, 0.20807767290350979]","[0.2759858965873718, 0.0, 0.0, 0.11494512856006622, 0.6090689897537231]",-0.006236776197034788
94,0.9533010154431332,"[97.59872178426555, 90.63869295670686, 79.48336314418933, 103.978846676137, 105.78723699260948]","[96.94207676686553, 91.70166142959673, 79.73134319290845, 105.09905896814223, 106.49011186981038]","[-0.00672800837342406, 0.011727535318692047, 0.0031198987927734297, 0.010773463332348365, 0.006644231357039815]","[0.9072046875953674, 0.0, 0.0, 0.0, 0.09279532730579376]","[0.2, 0.2, 0.2, 0.2, 0.2]","[0.21439570694712107, 0.19551577475138202, 0.20102558337960755, 0.18975498034840432, 0.19930795457348505]","[0.9072046875953674, 0.0, 0.0, 0.0, 0.09279532730579376]",-0.006635910640912743
95,0.9582620679865103,"[96.94207676686553, 91.70166142959673, 79.73134319290845, 105.09905896814223, 106.49011186981038]","[97.63023938549063, 92.75669057652662, 80.1038113162886, 105.30475127860944, 106.57402659338543]","[0.00709869895071519, 0.011505016708338351, 0.004671539553509908, 0.001957127994167516, 0.00078800484008918]","[0.20000000298023224, 0.20000000298023224, 0.20000000298023224, 0.20000000298023224, 0.20000000298023224]","[0.2, 0.2, 0.2, 0.2, 0.2]","[0.19888185202142933, 0.19629187057547162, 0.2070191180799999, 0.1989473958906172, 0.19885976343248196]","[0.20000000298023224, 0.20000000298023224, 0.20000000298023224, 0.20000000298023224, 0.20000000298023224]",0.004598516142959121
96,0.9639407932298311,"[97.63023938549063, 92.75669057652662, 80.1038113162886, 105.30475127860944, 106.57402659338543]","[98.79580049690303, 92.82231387098255, 79.60440515207634, 106.39268792912873, 107.02569169329955]","[0.011938525591545584, 0.0007074777468671242, -0.006234486923978724, 0.010331315893248538, 0.0042380410532612475]","[0.4678608775138855, 0.3133721649646759, 0.07718759775161743, 0.0, 0.14157937467098236]","[0.2, 0.2, 0.2, 0.2, 0.2]","[0.18489429292821857, 0.19756667620153107, 0.20032477183450917, 0.215775967017006, 0.2014382920187354]","[0.4678608775138855, 0.3133721649646759, 0.07718759775161743, 0.0, 0.14157937467098236]",0.005129002228256189
97,0.9530897519551241,"[98.79580049690303, 92.82231387098255, 79.60440515207634, 106.39268792912873, 107.02569169329955]","[96.99404670910134, 95.10080381744338, 79.89065400007004, 105.47521706145966, 107.6180188383889]","[-0.018237149542182887, 0.024546791083314163, 0.0035958920545521834, -0.008623439124690798, 0.005534438840972609]","[0.4966246485710144, 0.0, 0.17520488798618317, 0.3281704783439636, 0.0]","[0.2, 0.2, 0.2, 0.2, 0.2]","[0.20403347494968707, 0.20179448368757327, 0.1784832887166986, 0.21758796986734702, 0.1981007827786941]","[0.4966246485710144, 0.0, 0.17520488798618317, 0.3281704783439636, 0.0]",-0.012061779818243568
98,0.9474493638073245,"[96.99404670910134, 95.10080381744338, 79.89065400007004, 105.47521706145966, 107.6180188383889]","[97.60852220927345, 93.6230627043236, 80.36834976112969, 107.55944502460252, 106.1215302212942]","[0.0063351877875041426, -0.015538681628353698, 0.00597936976531987, 0.019760357183511653, -0.013905558132806783]","[0.0, 0.35342544317245483, 0.0, 0.2544039785861969, 0.39217060804367065]","[0.2, 0.2, 0.2, 0.2, 0.2]","[0.19098560781801271, 0.20599726586301076, 0.20340844480944645, 0.19260956106461802, 0.2069991204449121]","[0.0, 0.35342544317245483, 0.0, 0.2544039785861969, 0.39217060804367065]",-0.006658097346915478
99,0.9458463102213205,"[97.60852220927345, 93.6230627043236, 80.36834976112969, 107.55944502460252, 106.1215302212942]","[96.16609960612315, 93.48248763459394, 79.55042525844351, 109.21896120379311, 106.49883268923777]","[-0.014777629765336735, -0.0015015004387713975, -0.010177196683983336, 0.015428828019808036, 0.00355538095951683]","[0.0, 0.0, 0.4568046033382416, 0.08639077097177505, 0.4568046033382416]","[0.2, 0.2, 0.2, 0.2, 0.2]","[0.20459486445361227, 0.20587582208794533, 0.19224481782807026, 0.19981417499918705, 0.19747032063118514]","[0.0, 0.0, 0.4568046033382416, 0.08639077097177505, 0.4568046033382416]",-0.002525910725369178
