step,portfolio_value,prev_prices,curr_prices,returns,action,expert_action,sub_expert_action,real_action,reward
89,1.3306504441015738,"[108.41268362900341, 95.73352625094405, 106.24895874794444, 112.53811397901474, 118.78431732608337]","[108.14808126165958, 94.78657102120687, 104.08285718503703, 111.95949985451148, 119.65311519649984]","[-0.0024406956685005254, -0.009891573692323349, -0.02038703803249574, -0.005141494770484216, 0.007314078911877505]","[0.0, 0.0, 0.5026520490646362, 0.0, 0.49734795093536377]","[0.2, 0.2, 0.2, 0.2, 0.2]","[0.20641807620295918, 0.1973912385900055, 0.2084308009256599, 0.19837237861444895, 0.1893875056669263]","[0.0, 0.0, 0.5026520490646362, 0.0, 0.49734795093536377]",-0.007479068117643004
90,1.3190349620261252,"[108.14808126165958, 94.78657102120687, 104.08285718503703, 111.95949985451148, 119.65311519649984]","[106.7487057971605, 93.9245059821945, 103.17429959400827, 111.49791384255491, 120.1611375025398]","[-0.012939438667555822, -0.009094801401978051, -0.008729176116039286, -0.004122794515484518, 0.004245792557976148]","[0.0, 0.0, 1.0, 0.0, 0.0]","[0.2, 0.2, 0.2, 0.2, 0.2]","[0.19508723682686382, 0.20630759612111782, 0.20200014517605158, 0.19528962279551199, 0.2013153990804548]","[0.0, 0.0, 1.0, 0.0, 0.0]",-0.010058715626605631
91,1.319731218566822,"[106.7487057971605, 93.9245059821945, 103.17429959400827, 111.49791384255491, 120.1611375025398]","[107.0701627253451, 94.1704265634456, 102.86029361853787, 111.15805121959627, 120.4036295065285]","[0.0030113426273796866, 0.002618279209237667, -0.003043451486523528, -0.0030481523038946787, 0.0020180568279288785]","[0.4222896099090576, 0.17950333654880524, 0.0, 0.39820700883865356, 0.0]","[0.2, 0.2, 0.2, 0.2, 0.2]","[0.20044242383496444, 0.2262748880568698, 0.18887704078237005, 0.20198238721636005, 0.18242326010943566]","[0.42228963971138, 0.17950335144996643, 0.0, 0.39820703864097595, 0.0]",-0.0002167484856627367
92,1.3052968374065206,"[107.0701627253451, 94.1704265634456, 102.86029361853787, 111.15805121959627, 120.4036295065285]","[108.31440776943704, 95.74574314039785, 104.23435703039829, 112.07064902853855, 119.08673114349038]","[0.01162083826549942, 0.016728357664291836, 0.013358540633339008, 0.00820991191307784, -0.010937364333910847]","[0.0, 0.0, 0.0, 0.0, 1.0]","[0.2, 0.2, 0.2, 0.2, 0.2]","[0.20588786481563232, 0.2008140589243978, 0.18288396745515664, 0.21030731725327872, 0.20010679155153452]","[0.0, 0.0, 0.0, 0.0, 1.0]",-0.012222095889555903
93,1.2655958444360371,"[108.31440776943704, 95.74574314039785, 104.23435703039829, 112.07064902853855, 119.08673114349038]","[108.91659355079786, 95.29940333577233, 101.0640379449948, 112.01298555848132, 119.47296293731618]","[0.005559609231697563, -0.004661719570874584, -0.030415298522721432, -0.0005145278496830309, 0.0032432815152212088]","[0.0, 0.0, 1.0, 0.0, 0.0]","[0.2, 0.2, 0.2, 0.2, 0.2]","[0.19759077794192814, 0.19441697452931725, 0.2084063519890457, 0.19919431575341748, 0.20039157978629146]","[0.0, 0.0, 1.0, 0.0, 0.0]",-0.032168576129792605
94,1.2796183632154463,"[108.91659355079786, 95.29940333577233, 101.0640379449948, 112.01298555848132, 119.47296293731618]","[105.11472862634488, 96.93970638822144, 101.23714729303987, 111.34929404279701, 121.91578892685013]","[-0.034906204835352395, 0.017212102017782477, 0.0017128679158781531, -0.005925130130004405, 0.020446684584324068]","[0.0, 0.0, 0.5, 0.0, 0.5]","[0.2, 0.2, 0.2, 0.2, 0.2]","[0.20058663768061594, 0.1967458974822526, 0.197008887449269, 0.2018694462084864, 0.20378913117937608]","[0.0, 0.0, 0.5, 0.0, 0.5]",0.01017572983641116
95,1.2682383288960453,"[105.11472862634488, 96.93970638822144, 101.23714729303987, 111.34929404279701, 121.91578892685013]","[102.97686087946664, 95.64999494941034, 98.70933923080275, 109.34249059735886, 122.8790297989343]","[-0.02033842235827672, -0.013304263927168254, -0.024969175147934085, -0.018022596934173993, 0.007900870597344194]","[0.0, 0.0, 0.19250454008579254, 0.40374770760536194, 0.40374770760536194]","[0.2, 0.2, 0.2, 0.2, 0.2]","[0.2195633944062135, 0.2005191942959648, 0.1975999364624436, 0.18126993117807347, 0.20104754365730468]","[0.0, 0.0, 0.19250454008579254, 0.40374770760536194, 0.40374770760536194]",-0.009637689854494723
96,1.2824699301254645,"[102.97686087946664, 95.64999494941034, 98.70933923080275, 109.34249059735886, 122.8790297989343]","[103.3209695863698, 95.54534752482434, 98.03507424442624, 111.90938900881794, 122.45394361247727]","[0.003341611930722305, -0.0010940661799444301, -0.006830812480670582, 0.023475763149674235, -0.0034593875550009367]","[0.0, 0.0, 0.4043416678905487, 0.5956583023071289, 0.0]","[0.2, 0.2, 0.2, 0.2, 0.2]","[0.20402769862124945, 0.19906383295309063, 0.2042580328029461, 0.20109071880414903, 0.1915597168185647]","[0.0, 0.0, 0.4043416678905487, 0.5956583023071289, 0.0]",0.010283943949408259
97,1.2785270711307168,"[103.3209695863698, 95.54534752482434, 98.03507424442624, 111.90938900881794, 122.45394361247727]","[102.5965809004336, 94.20302320607756, 99.11885811410848, 112.14388290992551, 121.36906610374271]","[-0.007011051956211675, -0.014049080918335842, 0.011055062466521813, 0.0020953907726999786, -0.008859473829342825]","[0.0, 0.4147946536540985, 0.17041067779064178, 0.4147946536540985, 0.0]","[0.2, 0.2, 0.2, 0.2, 0.2]","[0.1826787412599773, 0.19788212945244002, 0.21023916047417812, 0.20642917766645408, 0.2027707911469504]","[0.0, 0.4147946536540985, 0.17041067779064178, 0.4147946536540985, 0.0]",-0.003815985836610269
98,1.2807446686809385,"[102.5965809004336, 94.20302320607756, 99.11885811410848, 112.14388290992551, 121.36906610374271]","[102.87156733492967, 94.07116486808118, 97.68239289669958, 113.98013340097495, 123.19374647396135]","[0.0026802689922282696, -0.0013997251203703407, -0.01449235034321314, 0.016374058427460782, 0.015034146910704255]","[0.39330369234085083, 0.39330369234085083, 0.06696776300668716, 0.0, 0.1464247703552246]","[0.2, 0.2, 0.2, 0.2, 0.2]","[0.19164938818080665, 0.20679784081497155, 0.19034191529233924, 0.20724263190121267, 0.2039682238106699]","[0.3933037221431732, 0.3933037221431732, 0.06696777045726776, 0.0, 0.1464247852563858]",0.0009186744833565904
99,1.2996426832150676,"[102.87156733492967, 94.07116486808118, 97.68239289669958, 113.98013340097495, 123.19374647396135]","[104.65047914138349, 95.09075594039217, 96.90867687900379, 115.33988739580235, 122.44548433221166]","[0.017292550823708477, 0.010838507992760489, -0.007920731615512377, 0.011929745599120078, -0.006073864649516497]","[0.6069035530090332, 0.3930964469909668, 0.0, 0.0, 0.0]","[0.2, 0.2, 0.2, 0.2, 0.2]","[0.19441861855249667, 0.19741976114414092, 0.20396815240255176, 0.20588808335303915, 0.1983053845477715]","[0.6069035530090332, 0.3930964469909668, 0.0, 0.0, 0.0]",0.013606122168297754
