step,portfolio_value,prev_prices,curr_prices,returns,action,expert_action,sub_expert_action,real_action,reward
88,1.0765275888040922,"[96.0311094922901, 101.56602972474701, 116.93094411437806, 120.37157652020198, 107.07729515550858]","[94.90896670265934, 102.19095639228881, 116.38710400959752, 122.97720934053704, 105.81323957522042]","[-0.011685200718428117, 0.006152910271627303, -0.004650951113920504, 0.021646578832485063, -0.011805075748807134]","[0.0, 0.0, 0.0, 0.9970867037773132, 0.00291332695633173]","[0.2, 0.2, 0.2, 0.2, 0.2]","[0.19964997209641436, 0.2113854790381574, 0.18787359711892115, 0.19530451281068748, 0.2057864389358196]","[0.0, 0.0, 0.0, 0.9970867037773132, 0.00291332695633173]",0.020032155559672627
89,1.0601903779240458,"[94.90896670265934, 102.19095639228881, 116.38710400959752, 122.97720934053704, 105.81323957522042]","[95.4225593373364, 101.46716653788101, 116.98769916932538, 120.32544135004778, 107.62063907885228]","[0.005411423730763917, -0.007082719253838142, 0.005160323945154038, -0.02156308477570208, 0.017081033629511116]","[0.0, 0.4410969018936157, 0.0, 0.5589030981063843, 0.0]","[0.2, 0.2, 0.2, 0.2, 0.2]","[0.20209655705196697, 0.19474679872930048, 0.19290473091538957, 0.2005078429053604, 0.20974407039798276]","[0.0, 0.4410969018936157, 0.0, 0.5589030981063843, 0.0]",-0.016210775755435065
90,1.054481486725573,"[95.4225593373364, 101.46716653788101, 116.98769916932538, 120.32544135004778, 107.62063907885228]","[97.69548925385622, 102.07176003135233, 118.11513797095832, 118.21395396337564, 107.04112568955486]","[0.023819628527092854, 0.005958513616772757, 0.009637242288192233, -0.01754813747600935, -0.005384779297517604]","[0.0, 0.0, 0.0, 0.0, 1.0]","[0.2, 0.2, 0.2, 0.2, 0.2]","[0.19490153843845545, 0.21264819535590357, 0.18514303854489766, 0.19467200879031565, 0.2126352188704276]","[0.0, 0.0, 0.0, 0.0, 1.0]",-0.00690049891224187
91,1.0454070684030696,"[97.69548925385622, 102.07176003135233, 118.11513797095832, 118.21395396337564, 107.04112568955486]","[96.60358771065947, 101.93529741414967, 118.68265657911373, 117.19665505075851, 107.92234777986027]","[-0.011176580940799739, -0.0013369282273641356, 0.00480479147638933, -0.00860557386425218, 0.008232556268710878]","[0.0, 0.0, 0.0, 1.0, 0.0]","[0.2, 0.2, 0.2, 0.2, 0.2]","[0.1959838465779296, 0.17961578389655533, 0.20985119878702, 0.2033126778051956, 0.21123649293329955]","[0.0, 0.0, 0.0, 1.0, 0.0]",-0.009969666131112572
92,1.0586126521792316,"[96.60358771065947, 101.93529741414967, 118.68265657911373, 117.19665505075851, 107.92234777986027]","[94.91642676073067, 102.056762989131, 119.6307692592567, 119.56120106193329, 106.01539675629259]","[-0.01746478562454705, 0.0011915948455796456, 0.007988637156187675, 0.020175883092829597, -0.01766965844235968]","[0.0, 0.0, 0.6189980506896973, 0.38100194931030273, 0.0]","[0.2, 0.2, 0.2, 0.2, 0.2]","[0.20683046672604868, 0.1910970921673122, 0.20858918858391384, 0.1881667754162525, 0.20531647710647288]","[0.0, 0.0, 0.6189980506896973, 0.38100194931030273, 0.0]",0.011720022317598864
93,1.0600644851277807,"[94.91642676073067, 102.056762989131, 119.6307692592567, 119.56120106193329, 106.01539675629259]","[96.00772487351749, 102.14119429560944, 120.63951602701077, 119.0841385981612, 106.61399835355257]","[0.01149746308442275, 0.0008272975156720165, 0.008432168195524847, -0.003990111002021174, 0.005646364731681821]","[0.0, 0.9284470081329346, 0.07155298441648483, 0.0, 0.0]","[0.2, 0.2, 0.2, 0.2, 0.2]","[0.2070806660008897, 0.19423096155724962, 0.20289893977261844, 0.20343306379722625, 0.19235636887201585]","[0.0, 0.9284470081329346, 0.07155298441648483, 0.0, 0.0]",0.00020932501084768365
94,1.0658172638465369,"[96.00772487351749, 102.14119429560944, 120.63951602701077, 119.0841385981612, 106.61399835355257]","[97.10092147681522, 100.70449008712013, 123.42873188541836, 120.5805713282418, 105.98785252677742]","[0.011386548371372474, -0.014065864594566034, 0.023120250729314028, 0.012566180078189739, -0.005873017018822777]","[0.20000000298023224, 0.20000000298023224, 0.20000000298023224, 0.20000000298023224, 0.20000000298023224]","[0.2, 0.2, 0.2, 0.2, 0.2]","[0.1972675964748246, 0.20985701377488478, 0.20835363922565195, 0.18510417716729935, 0.19941757335733928]","[0.20000000298023224, 0.20000000298023224, 0.20000000298023224, 0.20000000298023224, 0.20000000298023224]",0.0048812708919357874
95,1.0664017010600817,"[97.10092147681522, 100.70449008712013, 123.42873188541836, 120.5805713282418, 105.98785252677742]","[98.21455540162316, 98.68265924408448, 123.40465047131913, 121.83820673783653, 107.45467407763557]","[0.011468829624586464, -0.020076868879297827, -0.00019510379578057882, 0.010429834555777805, 0.013839525152069385]","[0.07065286487340927, 0.2533304989337921, 0.2597765326499939, 0.2597765326499939, 0.15646354854106903]","[0.2, 0.2, 0.2, 0.2, 0.2]","[0.19939068016239095, 0.20429317865074087, 0.20083593351105847, 0.19906596043217722, 0.19641424724363246]","[0.07065286487340927, 0.2533304989337921, 0.2597765326499939, 0.2597765326499939, 0.15646354854106903]",-1.5031021797577617e-05
96,1.0711810815381424,"[98.21455540162316, 98.68265924408448, 123.40465047131913, 121.83820673783653, 107.45467407763557]","[98.64993980769886, 97.90704642821822, 125.13896846995688, 120.5856816894047, 107.57799478533545]","[0.004432992689274068, -0.00785966675206665, 0.014053911193896438, -0.010280232137090922, 0.0011476532664440127]","[0.0, 0.0, 0.6066378951072693, 0.39336204528808594, 0.0]","[0.2, 0.2, 0.2, 0.2, 0.2]","[0.2096138046823809, 0.21450343982587186, 0.18847693523594033, 0.18625754195582858, 0.20114827829997833]","[0.0, 0.0, 0.6066379547119141, 0.3933620750904083, 0.0]",0.003632871078488236
97,1.0594366747406214,"[98.64993980769886, 97.90704642821822, 125.13896846995688, 120.5856816894047, 107.57799478533545]","[99.64663076762496, 98.12032846570786, 125.50463508897536, 119.26358281730441, 106.78693457414902]","[0.010103310370680173, 0.0021784135592937577, 0.0029220843314388687, -0.010963978920031687, -0.007353364531147288]","[0.0, 0.0, 0.0, 1.0, 0.0]","[0.2, 0.2, 0.2, 0.2, 0.2]","[0.21345127151541474, 0.1899361778578746, 0.202760985934675, 0.1967600595967122, 0.19709150509532344]","[0.0, 0.0, 0.0, 1.0, 0.0]",-0.012341520467635229
98,1.0624653955214214,"[99.64663076762496, 98.12032846570786, 125.50463508897536, 119.26358281730441, 106.78693457414902]","[99.98125117750347, 97.69958317405248, 124.99450391318476, 119.50340459392118, 105.30858159131422]","[0.003358070486686525, -0.004288054251697961, -0.004064640126071454, 0.002010855040168792, -0.01384394999941006]","[0.9709762334823608, 0.0, 0.0, 0.0, 0.02902376838028431]","[0.2, 0.2, 0.2, 0.2, 0.2]","[0.1810417437412001, 0.20643615223794268, 0.19598599649959028, 0.2185682268562073, 0.19796788066505971]","[0.9709762334823608, 0.0, 0.0, 0.0, 0.02902376838028431]",0.0015160028107745803
99,1.065415326479736,"[99.98125117750347, 97.69958317405248, 124.99450391318476, 119.50340459392118, 105.30858159131422]","[99.65240482752188, 97.9887102162369, 125.14947372776159, 120.46696009320912, 104.15787721431902]","[-0.0032890801636175355, 0.002959347755551183, 0.0012398130295750045, 0.008062996218075637, -0.010926976316715645]","[0.0, 0.3854210376739502, 0.3854210376739502, 0.19284148514270782, 0.03631645441055298]","[0.2, 0.2, 0.2, 0.2, 0.2]","[0.2120639417838022, 0.19402865706075906, 0.19906365129298997, 0.19581927226731008, 0.19902447759513867]","[0.0, 0.3854210376739502, 0.3854210376739502, 0.19284148514270782, 0.03631645441055298]",0.0020929880804302693
