step,portfolio_value,prev_prices,curr_prices,returns,action,expert_action,sub_expert_action,real_action,reward
45,0.8803998700514909,"[87.35800536191604, 99.21620161855743, 110.94817946405136, 99.20576088647275, 88.71936809547059]","[85.69500220817996, 100.48527013036873, 110.51759471684643, 98.29168218611909, 86.08266578268602]","[-0.01903664291379386, 0.012790940301164795, -0.0038809536964457105, -0.009213967940830497, -0.029719579494155306]","[0.0, 0.0, 0.0, 0.7785762548446655, 0.22142371535301208]","[0.2, 0.2, 0.2, 0.2, 0.2]","[0.20776829897312346, 0.18981022264612654, 0.18130449931144074, 0.19795840557814873, 0.22315857349116036]","[0.0, 0.0, 0.0, 0.7785762548446655, 0.22142371535301208]",-0.014828420730598039
46,0.8714919770509567,"[85.69500220817996, 100.48527013036873, 110.51759471684643, 98.29168218611909, 86.08266578268602]","[87.65278547954337, 100.39479322339606, 108.71029987502156, 97.29716615137087, 87.55674110717925]","[0.022845944581544476, -0.0009003996989338271, -0.016353005568527635, -0.010118008081956125, 0.017123950694260582]","[0.0, 0.0, 0.0, 1.0, 0.0]","[0.2, 0.2, 0.2, 0.2, 0.2]","[0.18648473735073426, 0.19795495736472998, 0.2033821539393715, 0.1952927375089954, 0.2168854138361688]","[0.0, 0.0, 0.0, 1.0, 0.0]",-0.011374936973592953
47,0.8670806984061882,"[87.65278547954337, 100.39479322339606, 108.71029987502156, 97.29716615137087, 87.55674110717925]","[88.13186396295403, 103.48370918774326, 107.33211045405666, 95.95016443942933, 86.82322183740713]","[0.005465639007244885, 0.030767690884863055, -0.012677634249462397, -0.013844202922065946, -0.008377644719259334]","[0.3474575877189636, 0.0, 0.3474575877189636, 0.0, 0.30508482456207275]","[0.2, 0.2, 0.2, 0.2, 0.2]","[0.2103295381953895, 0.18445643077525978, 0.20689551098477701, 0.19980145196278248, 0.19851706808179115]","[0.3474575877189636, 0.0, 0.3474575877189636, 0.0, 0.30508482456207275]",-0.005670336420135858
48,0.879740672122858,"[88.13186396295403, 103.48370918774326, 107.33211045405666, 95.95016443942933, 86.82322183740713]","[85.15896795362968, 103.90505532526589, 109.14105618537424, 94.98595953371924, 88.98354355508556]","[-0.03373236279870346, 0.0040716180433599865, 0.01685372367751862, -0.010049017751488757, 0.024881842345404304]","[0.0, 0.4940434396266937, 0.0, 0.0, 0.5059565305709839]","[0.2, 0.2, 0.2, 0.2, 0.2]","[0.19428553233064122, 0.2031877606606447, 0.20677366446037615, 0.19629897922026107, 0.19945406332807683]","[0.0, 0.4940434396266937, 0.0, 0.0, 0.5059565305709839]",0.01368496686094133
49,0.8831140349747522,"[85.15896795362968, 103.90505532526589, 109.14105618537424, 94.98595953371924, 88.98354355508556]","[85.56715966095501, 102.29221051736008, 109.38551379261253, 92.309413772013, 89.39363676092668]","[0.004793290913854144, -0.015522293913967354, 0.00223983179000102, -0.028178330511638247, 0.004608640985254225]","[0.35443568229675293, 0.0, 0.35443568229675293, 0.0, 0.29112860560417175]","[0.2, 0.2, 0.2, 0.2, 0.2]","[0.19761317434462602, 0.20602809310473397, 0.2065619798283481, 0.18255967357581246, 0.2072370791464794]","[0.35443568229675293, 0.0, 0.35443568229675293, 0.0, 0.29112860560417175]",0.003243429434074215
50,0.8889523475266674,"[85.56715966095501, 102.29221051736008, 109.38551379261253, 92.309413772013, 89.39363676092668]","[86.13284857823575, 104.84013828037041, 108.808297936681, 91.84529721593918, 88.25262555914323]","[0.006611051710985642, 0.0249083263537249, -0.005276894864030069, -0.0050278355923708915, -0.012763897332367892]","[1.0, 0.0, 0.0, 0.0, 0.0]","[0.2, 0.2, 0.2, 0.2, 0.2]","[0.18041047023837967, 0.21686496325717522, 0.1966593452042681, 0.2068682473777824, 0.19919697392239472]","[1.0, 0.0, 0.0, 0.0, 0.0]",0.005483395360835209
51,0.8960166372508984,"[86.13284857823575, 104.84013828037041, 108.808297936681, 91.84529721593918, 88.25262555914323]","[87.7067457020801, 104.27130642973235, 109.67297121547236, 93.22279919718876, 88.0943504048777]","[0.01827290226463081, -0.005425706794823705, 0.007946758612973972, 0.014998067652945903, -0.0017934328102165655]","[0.0, 0.0, 1.0, 0.0, 0.0]","[0.2, 0.2, 0.2, 0.2, 0.2]","[0.19535615114004254, 0.1956529506254154, 0.2077742400872213, 0.1960962057084026, 0.2051204524389181]","[0.0, 0.0, 1.0, 0.0, 0.0]",0.006976887198410331
52,0.8975957169669787,"[87.7067457020801, 104.27130642973235, 109.67297121547236, 93.22279919718876, 88.0943504048777]","[87.8613141970653, 103.60313285617136, 108.40978460378714, 95.35293018749154, 89.270120209522]","[0.0017623330309191147, -0.006408029173502963, -0.011517756815427709, 0.02284989303739992, 0.013346710648759181]","[1.0, 0.0, 0.0, 0.0, 0.0]","[0.2, 0.2, 0.2, 0.2, 0.2]","[0.20153643659956946, 0.2026239231198, 0.19619460519625395, 0.19805374585928484, 0.2015912892250917]","[1.0, 0.0, 0.0, 0.0, 0.0]",0.0006298855015759279
53,0.9050734251195076,"[87.8613141970653, 103.60313285617136, 108.40978460378714, 95.35293018749154, 89.270120209522]","[87.60270314840464, 104.81945158954234, 107.99339212715968, 95.13908057990976, 91.1347762293613]","[-0.0029434006425241056, 0.011740173292438521, -0.0038409123138587863, -0.002242716685908739, 0.02088779555200368]","[0.0, 0.2921917736530304, 0.1693750023841858, 0.24624143540859222, 0.2921917736530304]","[0.2, 0.2, 0.2, 0.2, 0.2]","[0.1972948457677187, 0.2088692255072294, 0.18872720507420046, 0.20219046244070163, 0.20291826121014975]","[0.0, 0.2921917736530304, 0.1693750023841858, 0.24624143540859222, 0.2921917736530304]",0.007703043508940007
54,0.8832806561804204,"[87.60270314840464, 104.81945158954234, 107.99339212715968, 95.13908057990976, 91.1347762293613]","[88.98898055210417, 105.56200521097608, 105.29395808270249, 92.95882857115494, 91.51619149026887]","[0.015824596203967357, 0.007084120458304573, -0.024996289044043284, -0.022916471290928345, 0.004185178004361975]","[0.0, 0.0, 0.5586945414543152, 0.4413054585456848, 0.0]","[0.2, 0.2, 0.2, 0.2, 0.2]","[0.19908200290294858, 0.18936844601124206, 0.20153723030468318, 0.2063456289607891, 0.20366669182033711]","[0.0, 0.0, 0.5586945414543152, 0.4413054585456848, 0.0]",-0.025181030899340637
55,0.8770149872614503,"[88.98898055210417, 105.56200521097608, 105.29395808270249, 92.95882857115494, 91.51619149026887]","[89.34877708241477, 104.81318707435489, 106.33069143670319, 93.50017650332497, 91.64827136525837]","[0.004043158243620268, -0.007093633122301999, 0.009846085880696085, 0.005823523601694852, 0.0014432405112000846]","[0.0, 1.0, 0.0, 0.0, 0.0]","[0.2, 0.2, 0.2, 0.2, 0.2]","[0.19841292182695705, 0.19699882721282955, 0.20211963333463287, 0.2004941958886976, 0.20197442173688288]","[0.0, 1.0, 0.0, 0.0, 0.0]",-0.008423675592514925
56,0.8691366829742807,"[89.34877708241477, 104.81318707435489, 106.33069143670319, 93.50017650332497, 91.64827136525837]","[89.26418366928979, 107.89910725118999, 104.77596151327613, 94.55641813131137, 91.04840836056972]","[-0.0009467775148947954, 0.029442098489438538, -0.01462164782735909, 0.011296680578446272, -0.0065452735305604115]","[0.0, 0.0, 0.3018453121185303, 0.0, 0.698154628276825]","[0.2, 0.2, 0.2, 0.2, 0.2]","[0.19381082934202068, 0.19618969041807438, 0.20287664447817388, 0.1944334130296888, 0.21268942273204228]","[0.0, 0.0, 0.30184534192085266, 0.0, 0.6981546878814697]",-0.00994089224854099
57,0.8766304137599976,"[89.26418366928979, 107.89910725118999, 104.77596151327613, 94.55641813131137, 91.04840836056972]","[89.43854839952608, 111.34103498315172, 105.23361348912341, 93.97761312848176, 91.04557834096909]","[0.001953356016588763, 0.031899501484742514, 0.004367910055297323, -0.006121266163295435, -3.108258180010752e-05]","[0.050051938742399216, 0.28391775488853455, 0.30266404151916504, 0.30266404151916504, 0.06070226430892944]","[0.2, 0.2, 0.2, 0.2, 0.2]","[0.19689388287498769, 0.2192816541945907, 0.1976865495935295, 0.1919376278050677, 0.19420028553182447]","[0.050051938742399216, 0.28391775488853455, 0.30266404151916504, 0.30266404151916504, 0.06070226430892944]",0.007987453908926356
58,0.8962750738293267,"[89.43854839952608, 111.34103498315172, 105.23361348912341, 93.97761312848176, 91.04557834096909]","[88.15726053157114, 111.2063174202747, 104.01730562987598, 93.2681970393891, 93.23323891955299]","[-0.014325901872102986, -0.001209954289515992, -0.011558168715485094, -0.007548777474511828, 0.02402819135698201]","[0.04220949485898018, 0.0, 0.0, 0.0, 0.9577904939651489]","[0.2, 0.2, 0.2, 0.2, 0.2]","[0.20859228686305692, 0.20952801210215047, 0.1928254957626948, 0.19138701746018247, 0.19766718781191517]","[0.04220949485898018, 0.0, 0.0, 0.0, 0.9577904939651489]",0.021031386775930496
59,0.8966865447465512,"[88.15726053157114, 111.2063174202747, 104.01730562987598, 93.2681970393891, 93.23323891955299]","[88.1466959703623, 110.39667657230197, 104.25333898105448, 93.58614370622381, 92.72351404222388]","[-0.00011983767582086643, -0.0072805292608774, 0.0022691738624569025, 0.0034089504989620327, -0.005467201217464145]","[0.7576706409454346, 0.0, 0.24232937395572662, 0.0, 0.0]","[0.2, 0.2, 0.2, 0.2, 0.2]","[0.20034755682395228, 0.20041893620527745, 0.19313843122773658, 0.1933386783921768, 0.2127563973508569]","[0.7576706409454346, 0.0, 0.24232937395572662, 0.0, 0.0]",-0.00035760250314045963
60,0.9060252315492591,"[88.1466959703623, 110.39667657230197, 104.25333898105448, 93.58614370622381, 92.72351404222388]","[89.11984711579834, 111.4648626473128, 104.43292689090694, 93.61845534511212, 94.08399852585339]","[0.011040131847519714, 0.009675889783794737, 0.0017226106291434343, 0.00034526092868775415, 0.014672486236985976]","[0.5415253639221191, 0.45847463607788086, 0.0, 0.0, 0.0]","[0.2, 0.2, 0.2, 0.2, 0.2]","[0.20792640451282493, 0.20185795029585835, 0.20161208057103322, 0.19414618898874325, 0.19445737563154022]","[0.5415253639221191, 0.45847463607788086, 0.0, 0.0, 0.0]",0.009504102962712556
61,0.9037674115469142,"[89.11984711579834, 111.4648626473128, 104.43292689090694, 93.61845534511212, 94.08399852585339]","[88.4535572076514, 109.87402430897059, 103.86894866626713, 91.82553506294815, 94.47434203267896]","[-0.007476335852340377, -0.014272106030182787, -0.005400387037212469, -0.019151355099318947, 0.004148883050695496]","[0.0, 0.3605066239833832, 0.0, 0.0, 0.6394933462142944]","[0.2, 0.2, 0.2, 0.2, 0.2]","[0.21350849841987568, 0.21521784795946405, 0.20369965379950675, 0.18172388290880612, 0.18585011691234746]","[0.0, 0.3605066239833832, 0.0, 0.0, 0.6394933462142944]",-0.0033664373908525707
62,0.9059574141137067,"[88.4535572076514, 109.87402430897059, 103.86894866626713, 91.82553506294815, 94.47434203267896]","[87.5420986442928, 110.10621467300118, 102.81062648161873, 91.34483691563524, 95.10781558428005]","[-0.010304374319495997, 0.002113241646430067, -0.010189014120560828, -0.005234907120153227, 0.006705244386692471]","[0.0, 0.0, 0.0, 0.35862624645233154, 0.6413737535476685]","[0.2, 0.2, 0.2, 0.2, 0.2]","[0.21030864567294083, 0.19200360625719806, 0.1869789625228734, 0.20950331132168978, 0.20120547422529797]","[0.0, 0.0, 0.0, 0.35862624645233154, 0.6413737535476685]",0.0015330731481364482
63,0.915996543860976,"[87.5420986442928, 110.10621467300118, 102.81062648161873, 91.34483691563524, 95.10781558428005]","[87.86498405744854, 111.26641085413954, 103.53420352315015, 91.94830822588244, 96.21928227373836]","[0.0036883444440565893, 0.010537063548901101, 0.0070379596574172655, 0.0066065180104767, 0.011686386472343924]","[0.0, 0.5265257358551025, 0.0, 0.0, 0.4734742343425751]","[0.2, 0.2, 0.2, 0.2, 0.2]","[0.20912452147569138, 0.21008507058215434, 0.201082488272905, 0.19446222969287238, 0.18524568997637686]","[0.0, 0.5265257358551025, 0.0, 0.0, 0.4734742343425751]",0.010162596059102531
64,0.9264138917747989,"[87.86498405744854, 111.26641085413954, 103.53420352315015, 91.94830822588244, 96.21928227373836]","[88.86424558796789, 110.17965918090405, 103.41217865216989, 93.57870519557517, 96.56987359138695]","[0.011372693470996405, -0.009767113587047566, -0.0011785947718522245, 0.017731669033947343, 0.00364367005618667]","[1.0, 0.0, 0.0, 0.0, 0.0]","[0.2, 0.2, 0.2, 0.2, 0.2]","[0.20412130082472693, 0.20377744787007623, 0.19430493854130126, 0.2091989952768176, 0.18859731748707795]","[1.0, 0.0, 0.0, 0.0, 0.0]",0.010226224427922037
65,0.9408151565608217,"[88.86424558796789, 110.17965918090405, 103.41217865216989, 93.57870519557517, 96.56987359138695]","[90.6769152845549, 110.83997256857612, 103.39657768528193, 94.53740700656358, 94.71181556247639]","[0.020398189222150347, 0.005993060720834986, -0.00015086198831990022, 0.0102448715120045, -0.01924055567031707]","[0.6631050109863281, 0.3368949890136719, 0.0, 0.0, 0.0]","[0.2, 0.2, 0.2, 0.2, 0.2]","[0.2097363093820043, 0.18686426653066218, 0.1996400281154465, 0.19002109523372873, 0.21373830073815825]","[0.6631050109863281, 0.3368949890136719, 0.0, 0.0, 0.0]",0.01457673206450252
66,0.9377905832126785,"[90.6769152845549, 110.83997256857612, 103.39657768528193, 94.53740700656358, 94.71181556247639]","[89.68148080925056, 110.19505879467667, 104.0101416124488, 93.139499954614, 94.60378505743118]","[-0.010977815822037445, -0.005818422352102639, 0.0059340835151666495, -0.014786813984146331, -0.0011406233150915031]","[0.3948937952518463, 0.21021243929862976, 0.3948937952518463, 0.0, 0.0]","[0.2, 0.2, 0.2, 0.2, 0.2]","[0.20732271869027188, 0.19496952510735793, 0.18791111068982003, 0.19894400609345536, 0.21085263941909466]","[0.3948937952518463, 0.21021243929862976, 0.3948937952518463, 0.0, 0.0]",-0.003783088655262395
67,0.9477647459391209,"[89.68148080925056, 110.19505879467667, 104.0101416124488, 93.139499954614, 94.60378505743118]","[88.51188247492458, 108.74950565308362, 104.77595383383506, 94.76842529633193, 95.64011913866634]","[-0.013041692931160205, -0.01311813031731768, 0.007362861058681576, 0.017489092624629627, 0.010954467420156877]","[0.0, 0.0, 0.08872278034687042, 0.0, 0.9112772345542908]","[0.2, 0.2, 0.2, 0.2, 0.2]","[0.2085419457291375, 0.2041412612519077, 0.20267309064218098, 0.1843797893879967, 0.200263912988777]","[0.0, 0.0, 0.08872278034687042, 0.0, 0.9112772345542908]",0.009479988306068391
68,0.9413631023138218,"[88.51188247492458, 108.74950565308362, 104.77595383383506, 94.76842529633193, 95.64011913866634]","[86.53692897498307, 110.04717361631053, 104.06824834065344, 94.90869553972058, 92.76050909000708]","[-0.022312862914208278, 0.011932633214596302, -0.006754464810732966, 0.001480136901610892, -0.030108808673525188]","[0.0, 0.0, 1.0, 0.0, 0.0]","[0.2, 0.2, 0.2, 0.2, 0.2]","[0.1907166268167578, 0.2015052153200231, 0.2027958764642802, 0.1974401324228015, 0.2075421489761373]","[0.0, 0.0, 1.0, 0.0, 0.0]",-0.007732717525635183
69,0.9547692751982664,"[86.53692897498307, 110.04717361631053, 104.06824834065344, 94.90869553972058, 92.76050909000708]","[86.8417482984246, 108.57065169325723, 105.5503086908062, 97.08276693285063, 89.82633759353448]","[0.00352241900714613, -0.01341717260455344, 0.014241234706876575, 0.022906977919848984, -0.031631688153258467]","[0.0, 0.0, 1.0, 0.0, 0.0]","[0.2, 0.2, 0.2, 0.2, 0.2]","[0.2182070053741967, 0.19899162637647183, 0.19273669678454572, 0.2003264570712248, 0.18973821439356098]","[0.0, 0.0, 1.0, 0.0, 0.0]",0.013188235609114156
70,0.9509101942099617,"[86.8417482984246, 108.57065169325723, 105.5503086908062, 97.08276693285063, 89.82633759353448]","[87.20731837302876, 108.2026881152982, 103.98077373465661, 96.97355582433664, 89.23621674058957]","[0.0042096121020951645, -0.0033891624690494853, -0.014870017677990057, -0.0011249278524326286, -0.006569574901463891]","[0.31901440024375916, 0.0, 0.31901440024375916, 0.31901440024375916, 0.04295680299401283]","[0.2, 0.2, 0.2, 0.2, 0.2]","[0.19117751461794724, 0.20671041754599287, 0.19637999979413412, 0.1875063680738882, 0.21822569996803767]","[0.31901440024375916, 0.0, 0.31901440024375916, 0.31901440024375916, 0.04295680299401283]",-0.004701855514853081
71,0.9630281413720961,"[87.20731837302876, 108.2026881152982, 103.98077373465661, 96.97355582433664, 89.23621674058957]","[88.13612146983542, 111.23142367741887, 101.97215631329527, 97.91035393443708, 87.16342627124878]","[0.010650517802115086, 0.027991315325672173, -0.01931720018247823, 0.009660346082363002, -0.023228130293403263]","[0.4295152425765991, 0.14499418437480927, 0.0, 0.4254906177520752, 0.0]","[0.2, 0.2, 0.2, 0.2, 0.2]","[0.2052843476064825, 0.20780492624276983, 0.19585777316805056, 0.19693262210678736, 0.19412033087590966]","[0.4295152425765991, 0.14499418437480927, 0.0, 0.4254906177520752, 0.0]",0.011897555406257702
72,0.9712948511030788,"[88.13612146983542, 111.23142367741887, 101.97215631329527, 97.91035393443708, 87.16342627124878]","[88.12799795031269, 110.96862955521698, 103.96374870303937, 97.54505849715396, 87.11607723164774]","[-9.217014984607384e-05, -0.0023625888576597085, 0.019530747036722536, -0.0037309173402409824, -0.0005432214132300927]","[0.0, 0.5, 0.5, 0.0, 0.0]","[0.2, 0.2, 0.2, 0.2, 0.2]","[0.2017899977467253, 0.21131222802500768, 0.19463071294668946, 0.19830676715348172, 0.19396029412809593]","[0.0, 0.5, 0.5, 0.0, 0.0]",0.007817208343778236
73,0.9739580490712993,"[88.12799795031269, 110.96862955521698, 103.96374870303937, 97.54505849715396, 87.11607723164774]","[87.80326684427992, 109.8255379384419, 102.52418683922912, 100.27595580259485, 88.29613651577702]","[-0.003684766630190078, -0.010301033917034083, -0.013846767568204948, 0.027996264982716366, 0.013545826690421623]","[0.20000000298023224, 0.20000000298023224, 0.20000000298023224, 0.20000000298023224, 0.20000000298023224]","[0.2, 0.2, 0.2, 0.2, 0.2]","[0.1991885488853543, 0.19069408051352726, 0.20927670491768285, 0.2100854028212187, 0.19075526286221683]","[0.20000000298023224, 0.20000000298023224, 0.20000000298023224, 0.20000000298023224, 0.20000000298023224]",0.0022512665882391952
74,0.9983312635636805,"[87.80326684427992, 109.8255379384419, 102.52418683922912, 100.27595580259485, 88.29613651577702]","[87.47054373495178, 110.54347618277428, 101.69308377130733, 98.84281137903243, 90.50573956408044]","[-0.0037894160580406516, 0.006537079242305169, -0.00810640975114548, -0.01429200461956942, 0.025024912023286577]","[0.0, 0.0, 0.0, 0.0, 1.0]","[0.2, 0.2, 0.2, 0.2, 0.2]","[0.20718101653875, 0.18428075891005768, 0.2180115151768692, 0.2044417707211043, 0.1860849386532188]","[0.0, 0.0, 0.0, 0.0, 1.0]",0.023425190516537714
75,0.9914092286315711,"[87.47054373495178, 110.54347618277428, 101.69308377130733, 98.84281137903243, 90.50573956408044]","[88.305828068111, 108.65549538543253, 101.69813027505234, 97.06900170993667, 89.66927376822036]","[0.0095493213771513, -0.017079079313736593, 4.962484721532825e-05, -0.01794576301855406, -0.009242129834957473]","[0.20000000298023224, 0.20000000298023224, 0.20000000298023224, 0.20000000298023224, 0.20000000298023224]","[0.2, 0.2, 0.2, 0.2, 0.2]","[0.19547127733838082, 0.19394724696724702, 0.20133264163066036, 0.20827786016978733, 0.20097097389392454]","[0.20000000298023224, 0.20000000298023224, 0.20000000298023224, 0.20000000298023224, 0.20000000298023224]",-0.007439594267974475
76,0.9840373703421416,"[88.305828068111, 108.65549538543253, 101.69813027505234, 97.06900170993667, 89.66927376822036]","[87.7754156128133, 109.89550610970147, 101.12821026464636, 97.38384345372913, 89.00251663096051]","[-0.006006539623733346, 0.011412314856881045, -0.005604036267575191, 0.0032434838954383417, -0.007435737006003891]","[0.0, 0.0, 0.0, 0.0, 1.0]","[0.2, 0.2, 0.2, 0.2, 0.2]","[0.19329865412089522, 0.18668566518269405, 0.20381543657432774, 0.1961772357591362, 0.22002300836294678]","[0.0, 0.0, 0.0, 0.0, 1.0]",-0.008776598195393176
77,0.9839217842527711,"[87.7754156128133, 109.89550610970147, 101.12821026464636, 97.38384345372913, 89.00251663096051]","[86.01688725013412, 108.11733545650547, 100.72298546872602, 99.04775086747341, 88.99206229949755]","[-0.020034406563635563, -0.016180558388083393, -0.004007040121246922, 0.01708607254277113, -0.0001174610770425107]","[0.0, 0.0, 0.0, 0.0, 1.0]","[0.2, 0.2, 0.2, 0.2, 0.2]","[0.2152777733673964, 0.20458249523992086, 0.200913237464208, 0.18956164737597822, 0.18966484655249646]","[0.0, 0.0, 0.0, 0.0, 1.0]",-0.0014236753130173515
78,0.9935118092411948,"[86.01688725013412, 108.11733545650547, 100.72298546872602, 99.04775086747341, 88.99206229949755]","[87.46828059973328, 107.76247498780504, 102.61688255310392, 98.48243816984414, 90.08628279758425]","[0.016873353547176808, -0.003282179191728175, 0.018803027685929175, -0.005707476370520106, 0.012295708963392311]","[0.0, 0.41006147861480713, 0.5899385213851929, 0.0, 0.0]","[0.2, 0.2, 0.2, 0.2, 0.2]","[0.1863661627170806, 0.21328606843779102, 0.20161093067957306, 0.18161609864476475, 0.21712073952079072]","[0.0, 0.41006147861480713, 0.5899385213851929, 0.0, 0.0]",0.008989513432683595
79,1.0090662326064734,"[87.46828059973328, 107.76247498780504, 102.61688255310392, 98.48243816984414, 90.08628279758425]","[86.60637753594588, 109.82127028143307, 104.96814242455751, 99.68461999040774, 91.99279251579398]","[-0.009853892838383095, 0.01910493698164432, 0.02291299260856831, 0.012207068010342069, 0.021163152246979584]","[0.0, 0.5, 0.0, 0.5, 0.0]","[0.2, 0.2, 0.2, 0.2, 0.2]","[0.19494617015890342, 0.20199501881391882, 0.22048257699805276, 0.18132374255492614, 0.2012524914741989]","[0.0, 0.5, 0.0, 0.5, 0.0]",0.014633001496132142
80,1.001969938442582,"[86.60637753594588, 109.82127028143307, 104.96814242455751, 99.68461999040774, 91.99279251579398]","[85.69101957978984, 110.50182239235772, 102.880544424457, 97.60854226450117, 92.27518149890139]","[-0.010569174952227105, 0.00619690620205573, -0.01988791981910995, -0.02082645974982244, 0.0030696859545700523]","[0.5645284652709961, 0.0, 0.10465796291828156, 0.0, 0.33081355690956116]","[0.2, 0.2, 0.2, 0.2, 0.2]","[0.20122169737898052, 0.19586440759214493, 0.20803063851049472, 0.19926650151196268, 0.19561675500641726]","[0.5645284652709961, 0.0, 0.10465796291828156, 0.0, 0.33081355690956116]",-0.007784992835582114
81,0.9897533708645505,"[85.69101957978984, 110.50182239235772, 102.880544424457, 97.60854226450117, 92.27518149890139]","[86.49179527330635, 109.15452350747283, 102.88804931023094, 97.89425554530428, 93.1567622607647]","[0.009344919659531927, -0.012192549007029513, 7.294757056278072e-05, 0.0029271339800248, 0.00955382311411439]","[0.0, 1.0, 0.0, 0.0, 0.0]","[0.2, 0.2, 0.2, 0.2, 0.2]","[0.19695841524801883, 0.18678146022140196, 0.2073005660055851, 0.2103081466159885, 0.19865141190900562]","[0.0, 1.0, 0.0, 0.0, 0.0]",-0.013597956154452275
82,1.014638333215448,"[86.49179527330635, 109.15452350747283, 102.88804931023094, 97.89425554530428, 93.1567622607647]","[88.20189955034287, 108.53622595053999, 103.0348609397902, 100.35557059138095, 92.60573369987739]","[0.019771867049732803, -0.005664424497171806, 0.0014269065313561925, 0.025142589137292237, -0.005915067757989082]","[0.0, 0.0, 0.0, 1.0, 0.0]","[0.2, 0.2, 0.2, 0.2, 0.2]","[0.21694789324885544, 0.18731589776372212, 0.19848836870814027, 0.19922842022675272, 0.19801942005252948]","[0.0, 0.0, 0.0, 1.0, 0.0]",0.023538219505011993
83,1.014039841801371,"[88.20189955034287, 108.53622595053999, 103.0348609397902, 100.35557059138095, 92.60573369987739]","[86.40453120001185, 109.4547957555784, 105.30965918285422, 100.65673998579439, 91.11351978375654]","[-0.020377887091934405, 0.008463255442998441, 0.022077947427845034, 0.0030010231882364583, -0.016113623384885745]","[0.20000000298023224, 0.20000000298023224, 0.20000000298023224, 0.20000000298023224, 0.20000000298023224]","[0.2, 0.2, 0.2, 0.2, 0.2]","[0.19999703785719342, 0.2006623953005433, 0.19098325220356366, 0.1907410613017656, 0.21761625333693402]","[0.20000000298023224, 0.20000000298023224, 0.20000000298023224, 0.20000000298023224, 0.20000000298023224]",-0.0011015949648590182
84,1.008647101139032,"[86.40453120001185, 109.4547957555784, 105.30965918285422, 100.65673998579439, 91.11351978375654]","[87.03049664023288, 108.01254458177353, 107.24768829014148, 101.84171324880153, 91.39575267910976]","[0.007244590434407119, -0.013176683249453435, 0.018403146703971102, 0.011772418450809868, 0.003097596229660019]","[0.0, 0.5171148777008057, 0.0, 0.0, 0.4828851521015167]","[0.2, 0.2, 0.2, 0.2, 0.2]","[0.20823863825277053, 0.1928320266524521, 0.19129235695213365, 0.20029684930848074, 0.20734012883416295]","[0.0, 0.5171148777008057, 0.0, 0.0, 0.4828851521015167]",-0.006204617708215965
85,1.0156955516241046,"[87.03049664023288, 108.01254458177353, 107.24768829014148, 101.84171324880153, 91.39575267910976]","[87.06337710848143, 107.67701599596336, 108.69045009862008, 102.88060872768014, 92.67666486959158]","[0.0003778039827173592, -0.003106385347269979, 0.013452614517670831, 0.010201080144248661, 0.014015007841547007]","[0.20000000298023224, 0.20000000298023224, 0.20000000298023224, 0.20000000298023224, 0.20000000298023224]","[0.2, 0.2, 0.2, 0.2, 0.2]","[0.20263424819263967, 0.20459351112656154, 0.20360875869122413, 0.19296045992475055, 0.19620302206482418]","[0.20000000298023224, 0.20000000298023224, 0.20000000298023224, 0.20000000298023224, 0.20000000298023224]",0.0064546149872678985
86,1.0167976898835065,"[87.06337710848143, 107.67701599596336, 108.69045009862008, 102.88060872768014, 92.67666486959158]","[88.07936297767556, 108.33561694617077, 107.88006879350222, 102.7430594991939, 92.80994857535009]","[0.011669497588270685, 0.0061164487529270384, -0.007455864838010697, -0.00133697914687035, 0.0014381582024564994]","[0.0, 0.32496270537376404, 0.0, 0.6750373244285583, 0.0]","[0.2, 0.2, 0.2, 0.2, 0.2]","[0.19683202883977846, 0.19718288056893207, 0.2143522770445429, 0.19706751540453812, 0.1945652981422085]","[0.0, 0.32496270537376404, 0.0, 0.6750373244285583, 0.0]",0.00013370400161822596
87,1.0168656025741878,"[88.07936297767556, 108.33561694617077, 107.88006879350222, 102.7430594991939, 92.80994857535009]","[88.19925563286525, 107.63164145799112, 108.25137237582035, 103.40188318944678, 92.40313495378746]","[0.0013611889452478816, -0.006498098298821142, 0.003441818182641894, 0.006412342531594968, -0.004383297564617784]","[0.20000000298023224, 0.20000000298023224, 0.20000000298023224, 0.20000000298023224, 0.20000000298023224]","[0.2, 0.2, 0.2, 0.2, 0.2]","[0.21028521510198542, 0.21391996423022874, 0.19706783642282114, 0.18208586140933294, 0.19664112283563165]","[0.20000000298023224, 0.20000000298023224, 0.20000000298023224, 0.20000000298023224, 0.20000000298023224]",-0.00044250216753738674
88,1.0328735927329458,"[88.19925563286525, 107.63164145799112, 108.25137237582035, 103.40188318944678, 92.40313495378746]","[89.58773097572914, 109.71609670614086, 108.85430409791844, 102.081754373774, 91.70435012366322]","[0.015742483685389722, 0.019366565629897088, 0.005569737444111754, -0.01276697072580499, -0.0075623498106824494]","[1.0, 0.0, 0.0, 0.0, 0.0]","[0.2, 0.2, 0.2, 0.2, 0.2]","[0.1952007535658284, 0.1966825139999497, 0.20766779542386965, 0.20529824599205945, 0.19515069101829288]","[1.0, 0.0, 0.0, 0.0, 0.0]",0.014491192577599458
