step,portfolio_value,prev_prices,curr_prices,returns,action,expert_action,sub_expert_action,real_action,reward
88,1.1281655557490506,"[110.61382362432374, 90.22861166393861, 103.08077023288628, 80.76553376853255, 115.72099536329469]","[111.70818385048908, 92.52580407819613, 104.03420733599474, 80.29215854361047, 116.88082594816086]","[0.00989352135481815, 0.02545968924816822, 0.009249417723154315, -0.005861104394836724, 0.010022646117284048]","[0.0, 0.0, 1.0, 0.0, 0.0]","[0.2, 0.2, 0.2, 0.2, 0.2]","[0.19902024582469013, 0.18862088625116602, 0.2101263370032964, 0.2092118462827943, 0.1930206846380532]","[0.0, 0.0, 1.0, 0.0, 0.0]",0.008174323177778888
89,1.111659334263417,"[111.70818385048908, 92.52580407819613, 104.03420733599474, 80.29215854361047, 116.88082594816086]","[111.60267124989791, 92.01665033741101, 103.28974239981068, 80.76516740900341, 115.1707393472247]","[-0.0009445377854534594, -0.00550282967932733, -0.007155962978404719, 0.005891096639730116, -0.014631027690500965]","[0.0, 0.0, 0.0, 0.0, 1.0]","[0.2, 0.2, 0.2, 0.2, 0.2]","[0.20551774450727123, 0.19334447890583592, 0.19857900171566553, 0.20712918331791605, 0.19542959155331122]","[0.0, 0.0, 0.0, 0.0, 1.0]",-0.01603051194422768
90,1.1092743426206593,"[111.60267124989791, 92.01665033741101, 103.28974239981068, 80.76516740900341, 115.1707393472247]","[110.71994239048674, 92.76023653030661, 103.21472161255761, 80.64611061621848, 114.16896428510644]","[-0.007909567481898253, 0.008080996104172329, -0.0007263140125055061, -0.0014741106420545784, -0.008698173405816516]","[0.20000000298023224, 0.20000000298023224, 0.20000000298023224, 0.20000000298023224, 0.20000000298023224]","[0.2, 0.2, 0.2, 0.2, 0.2]","[0.1985915600081137, 0.19529058801877439, 0.17778279998167518, 0.21800744565080157, 0.21032760634063505]","[0.20000000298023224, 0.20000000298023224, 0.20000000298023224, 0.20000000298023224, 0.20000000298023224]",-0.0026874357971575632
91,1.1094071278511441,"[110.71994239048674, 92.76023653030661, 103.21472161255761, 80.64611061621848, 114.16896428510644]","[111.27519677908197, 92.80306998708294, 102.75971991174309, 81.90467396738501, 114.3948090419308]","[0.00501494470288795, 0.00046176528196246043, -0.004408302359449106, 0.01560600184621208, 0.001978162438790032]","[0.4805144965648651, 0.0, 0.5194854736328125, 0.0, 0.0]","[0.2, 0.2, 0.2, 0.2, 0.2]","[0.19601368474809702, 0.20241127728850686, 0.21352448831716608, 0.1863799088693279, 0.2016706407769021]","[0.4805144965648651, 0.0, 0.5194854736328125, 0.0, 0.0]",-0.0006680461880598913
92,1.1132955721695008,"[111.27519677908197, 92.80306998708294, 102.75971991174309, 81.90467396738501, 114.3948090419308]","[113.3341833659645, 93.06461632640796, 104.00771542552778, 82.18052796556584, 114.80488153981267]","[0.018503553770121015, 0.002818294043089592, 0.012144792870752753, 0.003367988477564569, 0.0035847124648073895]","[0.0, 0.0, 0.0, 0.36792242527008057, 0.6320776343345642]","[0.2, 0.2, 0.2, 0.2, 0.2]","[0.2039801467696622, 0.20311141211415956, 0.19295051286309112, 0.20342632375524994, 0.19653160449783724]","[0.0, 0.0, 0.0, 0.36792242527008057, 0.6320776343345642]",0.0025971166962115762
93,1.0932656190846528,"[113.3341833659645, 93.06461632640796, 104.00771542552778, 82.18052796556584, 114.80488153981267]","[111.29512165362328, 94.64261788081387, 102.48082050070708, 82.30740051338049, 113.568727558099]","[-0.01799158604917054, 0.016955977649672452, -0.014680592863459168, 0.0015438273634333741, -0.010767433972613698]","[1.0, 0.0, 0.0, 0.0, 0.0]","[0.2, 0.2, 0.2, 0.2, 0.2]","[0.18830958720094068, 0.2024577839449079, 0.2085103956808594, 0.19003375747421478, 0.2106884756990773]","[1.0, 0.0, 0.0, 0.0, 0.0]",-0.019320133801150902
94,1.1009298811899921,"[111.29512165362328, 94.64261788081387, 102.48082050070708, 82.30740051338049, 113.568727558099]","[111.0291697662142, 94.74168958620966, 104.18352611510619, 82.56101072035108, 112.44066665036193]","[-0.002389609566507263, 0.0010467980241264077, 0.01661487101761992, 0.0030812564288112, -0.00993284799426829]","[0.0, 0.5006539821624756, 0.3655884265899658, 0.13375753164291382, 0.0]","[0.2, 0.2, 0.2, 0.2, 0.2]","[0.1965106974652303, 0.20352209762400195, 0.2097769140418538, 0.19508553667227965, 0.1951047541966342]","[0.0, 0.5006540417671204, 0.3655884563922882, 0.133757546544075, 0.0]",0.006216712504073973
95,1.0881336207271939,"[111.0291697662142, 94.74168958620966, 104.18352611510619, 82.56101072035108, 112.44066665036193]","[110.09287243946211, 93.21490440880144, 103.91873795267657, 80.97694939017684, 112.02020212254095]","[-0.00843289496556242, -0.016115241179216307, -0.0025415550068546918, -0.019186554480779505, -0.003739434675609236]","[0.7033341526985168, 0.0, 0.0, 0.29666584730148315, 0.0]","[0.2, 0.2, 0.2, 0.2, 0.2]","[0.2100200925371742, 0.19317338633105355, 0.19374247242463866, 0.2009861801853016, 0.20207786852183196]","[0.7033341526985168, 0.0, 0.0, 0.29666584730148315, 0.0]",-0.012579456407980265
96,1.0875054452400377,"[110.09287243946211, 93.21490440880144, 103.91873795267657, 80.97694939017684, 112.02020212254095]","[109.57711407640117, 94.5366364891389, 101.04870316984908, 80.878842997523, 112.00453863012902]","[-0.004684757074937297, 0.014179407131512925, -0.027618068111397488, -0.0012115348058017593, -0.0001398273893024856]","[0.0, 0.0, 0.0, 0.4081980586051941, 0.5918019413948059]","[0.2, 0.2, 0.2, 0.2, 0.2]","[0.19503260064721126, 0.19436884074724442, 0.2049827930060546, 0.19959825314639001, 0.2060175124530997]","[0.0, 0.0, 0.0, 0.4081980586051941, 0.5918019413948059]",-0.0014508641899666171
97,1.079487339296277,"[109.57711407640117, 94.5366364891389, 101.04870316984908, 80.878842997523, 112.00453863012902]","[110.35344453384378, 95.97971727991363, 98.84217638865921, 80.97947621582229, 111.17873655175855]","[0.007084786490191059, 0.015264778231670233, -0.021836270154610444, 0.0012442465120621905, -0.00737293406562306]","[0.0, 0.0, 0.0, 0.0, 1.0]","[0.2, 0.2, 0.2, 0.2, 0.2]","[0.18584253655652522, 0.21749673136570652, 0.1844250861450161, 0.20119992536132317, 0.21103572057142914]","[0.0, 0.0, 0.0, 0.0, 1.0]",-0.00866514143886839
98,1.0761873074584813,"[110.35344453384378, 95.97971727991363, 98.84217638865921, 80.97947621582229, 111.17873655175855]","[110.62659168996653, 94.78371088782484, 99.18461078052724, 82.25065424992758, 108.58593808716192]","[0.002475202811081953, -0.012461032663815602, 0.003464456210692207, 0.01569753341843571, -0.02332099234991365]","[0.6296095252037048, 0.3703904449939728, 0.0, 0.0, 0.0]","[0.2, 0.2, 0.2, 0.2, 0.2]","[0.19800263449960057, 0.20013313818581122, 0.20518639700285843, 0.1952161150658866, 0.20146171524584314]","[0.6296095252037048, 0.3703904449939728, 0.0, 0.0, 0.0]",-0.003921764236220568
99,1.0755580712484236,"[110.62659168996653, 94.78371088782484, 99.18461078052724, 82.25065424992758, 108.58593808716192]","[108.97712280306074, 93.11477311824913, 99.71228752125458, 81.34176949700841, 109.67462898628435]","[-0.01491023868409927, -0.017607854281532297, 0.005320147314939526, -0.011050182654564892, 0.010026076288520286]","[0.38035711646080017, 0.0, 0.23928579688072205, 0.0, 0.38035711646080017]","[0.2, 0.2, 0.2, 0.2, 0.2]","[0.19216144055014597, 0.18365880426901265, 0.20691782428595915, 0.2142360306134403, 0.20302590028144196]","[0.38035711646080017, 0.0, 0.23928579688072205, 0.0, 0.38035711646080017]",-0.0013051670327685135
