step,portfolio_value,prev_prices,curr_prices,returns,action,expert_action,sub_expert_action,real_action,reward
89,1.1276621309301487,"[103.73699429693058, 104.07031546426997, 117.90860411286852, 136.19765657926484, 106.77015667593346]","[104.08894704387309, 103.60475361784124, 119.4750510973701, 135.35004811323594, 107.71683034593886]","[0.0033927409342043124, -0.004473531615156549, 0.013285264432459004, -0.0062233704111906455, 0.008866463246642222]","[0.5091504454612732, 0.0, 0.0, 0.4908495247364044, 0.0]","[0.2, 0.2, 0.2, 0.2, 0.2]","[0.19941192239755506, 0.20318251282161973, 0.20100815288110432, 0.19757824077064012, 0.19881917112908062]","[0.5091504454612732, 0.0, 0.0, 0.4908495247364044, 0.0]",-0.00218336384021514
90,1.1278027094888265,"[104.08894704387309, 103.60475361784124, 119.4750510973701, 135.35004811323594, 107.71683034593886]","[103.38989270615916, 103.07482308573901, 120.31027808416346, 135.16816794148224, 108.467106064905]","[-0.006715932455530394, -0.005114924881313272, 0.0069908066924588555, -0.001343776188402537, 0.006965259900022889]","[0.5, 0.0, 0.0, 0.0, 0.5]","[0.2, 0.2, 0.2, 0.2, 0.2]","[0.20040390261040444, 0.19873484739617217, 0.19969410163861676, 0.199530389840283, 0.20163675851452345]","[0.5, 0.0, 0.0, 0.0, 0.5]",-0.0007295745933596815
91,1.1140399247020716,"[103.38989270615916, 103.07482308573901, 120.31027808416346, 135.16816794148224, 108.467106064905]","[101.9340495735204, 103.12516038320355, 119.0680417153014, 131.03389744131567, 107.57155082653506]","[-0.014081097238163922, 0.0004883568650189781, -0.010325272193228924, -0.030586125144171493, -0.008256468443382743]","[0.5, 0.0, 0.5, 0.0, 0.0]","[0.2, 0.2, 0.2, 0.2, 0.2]","[0.2046402359478814, 0.20187416385735946, 0.2052030969665363, 0.19525804277317846, 0.19302446045504443]","[0.5, 0.0, 0.5, 0.0, 0.0]",-0.013078486217829501
92,1.1143935803088134,"[101.9340495735204, 103.12516038320355, 119.0680417153014, 131.03389744131567, 107.57155082653506]","[102.62385152793225, 104.17579021571161, 119.13318001843064, 130.8783894264964, 108.976775917424]","[0.006767139707466694, 0.010187909804009243, 0.0005470678965643918, -0.0011867769932503228, 0.013063166609496493]","[0.0, 0.0, 0.0, 0.8944395780563354, 0.10556043684482574]","[0.2, 0.2, 0.2, 0.2, 0.2]","[0.19478894079784953, 0.20225807688903835, 0.19561751311787143, 0.2048720649880936, 0.20246340420714717]","[0.0, 0.0, 0.0, 0.8944395780563354, 0.10556043684482574]",-0.0007489099426225184
93,1.1175770375525833,"[102.62385152793225, 104.17579021571161, 119.13318001843064, 130.8783894264964, 108.976775917424]","[102.93253993362863, 104.51626102931942, 120.46919687726476, 130.28414491841548, 109.12205491983663]","[0.003007959661427906, 0.003268233558898978, 0.011214481629949256, -0.004540432615994694, 0.0013331189254736735]","[0.20000000298023224, 0.20000000298023224, 0.20000000298023224, 0.20000000298023224, 0.20000000298023224]","[0.2, 0.2, 0.2, 0.2, 0.2]","[0.20824027802877942, 0.20768495839375958, 0.213912369201156, 0.18996220302861522, 0.18020019134768975]","[0.20000000298023224, 0.20000000298023224, 0.20000000298023224, 0.20000000298023224, 0.20000000298023224]",0.0023113792636410974
94,1.1159259786040865,"[102.93253993362863, 104.51626102931942, 120.46919687726476, 130.28414491841548, 109.12205491983663]","[101.0792756875719, 104.36185332207646, 120.46179882244108, 129.6449438971954, 109.75064531273898]","[-0.01800464894047822, -0.0014773558269526312, -6.14103440169776e-05, -0.0049062072873131204, 0.005760433977935342]","[0.0, 1.0, 0.0, 0.0, 0.0]","[0.2, 0.2, 0.2, 0.2, 0.2]","[0.18773746672104885, 0.1970467008212884, 0.1940368609985735, 0.2292150644001344, 0.19196390705895477]","[0.0, 1.0, 0.0, 0.0, 0.0]",-0.002785141742181737
95,1.1180444923131707,"[101.0792756875719, 104.36185332207646, 120.46179882244108, 129.6449438971954, 109.75064531273898]","[101.01295525259714, 104.67532221883998, 121.23062979122419, 128.6450045545186, 110.523472621492]","[-0.0006561229740085117, 0.003003673150534341, 0.006382363340899069, -0.007712906594102928, 0.007041665281792371]","[0.30199429392814636, 0.698005735874176, 0.0, 0.0, 0.0]","[0.2, 0.2, 0.2, 0.2, 0.2]","[0.1837318842695109, 0.2093407819604081, 0.20934621641030476, 0.19262347588195006, 0.20495764147782614]","[0.30199429392814636, 0.698005735874176, 0.0, 0.0, 0.0]",0.0008976461242138861
96,1.1139980795668332,"[101.01295525259714, 104.67532221883998, 121.23062979122419, 128.6450045545186, 110.523472621492]","[100.68291099140679, 106.26804790036863, 120.79187340093168, 129.65319312877756, 110.5784106829814]","[-0.0032673458603901828, 0.015215866049103804, -0.0036191875852506065, 0.007836981915855822, 0.000497071438187075]","[0.0, 0.0, 1.0, 0.0, 0.0]","[0.2, 0.2, 0.2, 0.2, 0.2]","[0.21396240165809566, 0.1882654525208101, 0.21192000984353543, 0.18185473068021507, 0.20399740529734373]","[0.0, 0.0, 1.0, 0.0, 0.0]",-0.004749585045602897
97,1.1086528865036211,"[100.68291099140679, 106.26804790036863, 120.79187340093168, 129.65319312877756, 110.5784106829814]","[97.54399694993825, 106.36482567225445, 122.94660136941712, 128.70707440300137, 111.94564795819801]","[-0.0311762344826963, 0.0009106949247487786, 0.017838352099511574, -0.007297303698771683, 0.01236441423576216]","[0.35629022121429443, 0.14401546120643616, 0.0, 0.0, 0.499694287776947]","[0.2, 0.2, 0.2, 0.2, 0.2]","[0.19937094961448187, 0.19994157512735755, 0.1973924239676339, 0.20281226584247095, 0.2004827854480558]","[0.3562902510166168, 0.14401547610759735, 0.0, 0.0, 0.4996943175792694]",-0.005558279476213041
98,1.1127469372256935,"[97.54399694993825, 106.36482567225445, 122.94660136941712, 128.70707440300137, 111.94564795819801]","[99.13139474995891, 107.89315314233954, 122.94418256428035, 126.28018313627642, 112.69538036321168]","[0.016273659575743605, 0.014368730079945559, -1.967362342536335e-05, -0.018855927523657216, 0.006697289431864596]","[0.20000000298023224, 0.20000000298023224, 0.20000000298023224, 0.20000000298023224, 0.20000000298023224]","[0.2, 0.2, 0.2, 0.2, 0.2]","[0.20433485831450532, 0.20752158218474873, 0.18528132307211065, 0.19094904690679607, 0.21191318952183932]","[0.20000000298023224, 0.20000000298023224, 0.20000000298023224, 0.20000000298023224, 0.20000000298023224]",0.0031550254324309297
99,1.1138156046538743,"[99.13139474995891, 107.89315314233954, 122.94418256428035, 126.28018313627642, 112.69538036321168]","[100.00519224081123, 107.61853591756656, 126.20422292048472, 126.96700556782847, 112.29890631109038]","[0.008814538452286566, -0.0025452701749358376, 0.026516426301829172, 0.005438877379603213, -0.0035181038552200587]","[0.0, 0.0, 0.0, 0.5, 0.5]","[0.2, 0.2, 0.2, 0.2, 0.2]","[0.19383364735814665, 0.18043790007997695, 0.20521183700628967, 0.21069920936656886, 0.20981740618901776]","[0.0, 0.0, 0.0, 0.5, 0.5]",0.00010122177738188355
