step,portfolio_value,prev_prices,curr_prices,returns,action,expert_action,sub_expert_action,real_action,reward
45,1.0039047127799514,"[95.38292399555493, 96.55678708057678, 92.05306560754127, 110.97516884629356, 98.4142074680554]","[95.07179417216386, 98.83829647830078, 89.94549373005005, 109.5757177955105, 98.21157003508945]","[-0.0032619027637019135, 0.02362867973040643, -0.02289518402870622, -0.012610488141913711, -0.0020590262135852496]","[0.23240499198436737, 0.27239105105400085, 0.0, 0.22281290590763092, 0.27239105105400085]","[0.2, 0.2, 0.2, 0.2, 0.2]","[0.19731239721801935, 0.18150228691722778, 0.20969717720850994, 0.19685294307368378, 0.21463519558255903]","[0.23240499198436737, 0.27239105105400085, 0.0, 0.22281290590763092, 0.27239105105400085]",0.0017383578081967
46,0.9994950457515743,"[95.07179417216386, 98.83829647830078, 89.94549373005005, 109.5757177955105, 98.21157003508945]","[95.77820738383421, 100.23155877682956, 89.10038362763426, 109.93323858324413, 98.31091733519295]","[0.007430313247177396, 0.014096381141440077, -0.009395802584087029, 0.003262773860179834, 0.0010115641168144196]","[0.0, 0.21297669410705566, 0.7870233654975891, 0.0, 0.0]","[0.2, 0.2, 0.2, 0.2, 0.2]","[0.19937566811097823, 0.1926582474315962, 0.2035180286716814, 0.19168275246884892, 0.21276530331689525]","[0.0, 0.21297669410705566, 0.7870233654975891, 0.0, 0.0]",-0.005453652734083083
47,1.0014013529672814,"[95.77820738383421, 100.23155877682956, 89.10038362763426, 109.93323858324413, 98.31091733519295]","[95.96088231415965, 99.45675618891339, 90.8461319461959, 108.97471088659088, 96.28679714959601]","[0.0019072702999478528, -0.007730126093731674, 0.019593050528911516, -0.008719180013308063, -0.020588966520327195]","[1.0, 0.0, 0.0, 0.0, 0.0]","[0.2, 0.2, 0.2, 0.2, 0.2]","[0.20006602347493502, 0.1937638481064109, 0.20825647044422857, 0.20353230257408786, 0.19438135540033755]","[1.0, 0.0, 0.0, 0.0, 0.0]",0.0009338922204193798
48,0.9961808349627664,"[95.96088231415965, 99.45675618891339, 90.8461319461959, 108.97471088659088, 96.28679714959601]","[96.40781652589548, 98.9382669889374, 90.95236392889575, 108.97316626844369, 98.00480534294503]","[0.004657462509282165, -0.005213212453773807, 0.0011693616494620781, -1.4174097225185112e-05, 0.017842614399976742]","[0.0, 1.0, 0.0, 0.0, 0.0]","[0.2, 0.2, 0.2, 0.2, 0.2]","[0.20161024532289037, 0.2021452989334989, 0.1872906264769916, 0.20901336027626202, 0.19994046899035717]","[0.0, 1.0, 0.0, 0.0, 0.0]",-0.00643001273792669
49,0.9858070643185471,"[96.40781652589548, 98.9382669889374, 90.95236392889575, 108.97316626844369, 98.00480534294503]","[97.44390970094993, 99.30543436736178, 91.51034624066233, 107.4838152483532, 97.3030960387099]","[0.010746983101480659, 0.00371107549787018, 0.006134885204333953, -0.013667135415902656, -0.00715994794112053]","[0.0, 0.0, 0.0, 0.5, 0.5]","[0.2, 0.2, 0.2, 0.2, 0.2]","[0.20217171040138104, 0.1909627322246961, 0.2059225601428274, 0.18245790126532885, 0.21848509596576657]","[0.0, 0.0, 0.0, 0.5, 0.5]",-0.011286540985412338
50,0.9799493317103675,"[97.44390970094993, 99.30543436736178, 91.51034624066233, 107.4838152483532, 97.3030960387099]","[96.80708587673614, 100.73842031222578, 90.97818336060712, 108.92886542728516, 95.23899314394143]","[-0.006535286055005077, 0.014430085865824208, -0.005815330199447389, 0.013444351371348485, -0.021213126599253423]","[0.17603515088558197, 0.0, 0.8239648938179016, 0.0, 0.0]","[0.2, 0.2, 0.2, 0.2, 0.2]","[0.2032554863668875, 0.20999537896443574, 0.1929607761338968, 0.18704514589904905, 0.20674321263573087]","[0.17603515088558197, 0.0, 0.8239648938179016, 0.0, 0.0]",-0.007087619125303192
51,0.9829385052163464,"[96.80708587673614, 100.73842031222578, 90.97818336060712, 108.92886542728516, 95.23899314394143]","[97.78097102296377, 100.34452478698707, 89.96792855823544, 108.98853912505635, 95.83899399734143]","[0.010060060556596776, -0.003910082409649568, -0.011104363321559894, 0.0005478226321105245, 0.006299949564703826]","[0.2515146732330322, 0.20876444876194, 0.0, 0.3587971031665802, 0.18092381954193115]","[0.2, 0.2, 0.2, 0.2, 0.2]","[0.20380122137872445, 0.21329935225081445, 0.19963961177786835, 0.18713049940383222, 0.1961293151887606]","[0.2515146732330322, 0.20876444876194, 0.0, 0.3587971031665802, 0.18092381954193115]",0.0024167496410200293
52,0.9709179660460389,"[97.78097102296377, 100.34452478698707, 89.96792855823544, 108.98853912505635, 95.83899399734143]","[96.01516178969837, 102.0025595216554, 90.01998493353739, 106.92557603162354, 96.24816220078839]","[-0.018058822844484762, 0.016523420068888024, 0.0005786103574480864, -0.018928257135970183, 0.0042693290734907244]","[0.738910973072052, 0.0, 0.0, 0.0, 0.261089026927948]","[0.2, 0.2, 0.2, 0.2, 0.2]","[0.19429238257199974, 0.19286215065279086, 0.19204252274560119, 0.21823247377775445, 0.2025704702518537]","[0.738910973072052, 0.0, 0.0, 0.0, 0.261089026927948]",-0.013110691583405786
53,0.9672646188232884,"[96.01516178969837, 102.0025595216554, 90.01998493353739, 106.92557603162354, 96.24816220078839]","[96.50097831284465, 101.75731779734899, 88.22034429993394, 106.15133112176537, 95.68641495557036]","[0.005059789663328021, -0.002404270299259942, -0.019991567816103693, -0.007240970201826957, -0.005836446456464683]","[0.23181892931461334, 0.4739217162132263, 0.13062699139118195, 0.1636323779821396, 0.0]","[0.2, 0.2, 0.2, 0.2, 0.2]","[0.2006981140378967, 0.20809520685424482, 0.20268884575717513, 0.18848085048325877, 0.20003698286742463]","[0.23181892931461334, 0.4739217162132263, 0.13062699139118195, 0.1636323779821396, 0.0]",-0.004420564202842155
54,0.9690478857694109,"[96.50097831284465, 101.75731779734899, 88.22034429993394, 106.15133112176537, 95.68641495557036]","[96.79960038013621, 102.57614161151987, 87.51879680859446, 105.95820050165395, 95.36732172034554]","[0.003094497822845522, 0.00804682977003759, -0.007952218923045032, -0.0018193895269186932, -0.0033347809652287184]","[0.0, 0.4127792716026306, 0.0, 0.31695201992988586, 0.27026867866516113]","[0.2, 0.2, 0.2, 0.2, 0.2]","[0.1969593503656306, 0.20353208833984304, 0.2037945917121239, 0.20109437062222651, 0.19461959896017603]","[0.0, 0.4127792716026306, 0.0, 0.31695201992988586, 0.27026867866516113]",0.0012203059552172548
55,0.9669272094713939,"[96.79960038013621, 102.57614161151987, 87.51879680859446, 105.95820050165395, 95.36732172034554]","[97.18717325664652, 104.19397154343521, 88.82652607524881, 105.17925097026455, 93.54253591428629]","[0.004003868559253235, 0.01577199050869395, 0.014942267425298148, -0.007351479429638311, -0.01913428806787971]","[0.0, 0.0, 0.23159261047840118, 0.7684073448181152, 0.0]","[0.2, 0.2, 0.2, 0.2, 0.2]","[0.19853711466387247, 0.20083168107950064, 0.2017389662132846, 0.19647299417766106, 0.20241924386568136]","[0.0, 0.0, 0.23159262537956238, 0.76840740442276, 0.0]",-0.0033022512886495504
56,0.9757661275468876,"[97.18717325664652, 104.19397154343521, 88.82652607524881, 105.17925097026455, 93.54253591428629]","[98.05062963656597, 105.45439975769946, 89.81329439400312, 103.20201501784297, 93.86199802808605]","[0.008884468505316925, 0.012096939924579213, 0.011108937412664104, -0.018798726309436912, 0.003415153445192935]","[0.7200085520744324, 0.20596422255039215, 0.0, 0.0, 0.07402724772691727]","[0.2, 0.2, 0.2, 0.2, 0.2]","[0.21595225653249123, 0.19001676860305153, 0.19709667769841124, 0.20784824721701672, 0.18908604994902922]","[0.7200085520744324, 0.20596422255039215, 0.0, 0.0, 0.07402724772691727]",0.008378758066390891
57,0.9593775161685358,"[98.05062963656597, 105.45439975769946, 89.81329439400312, 103.20201501784297, 93.86199802808605]","[99.57495556539959, 105.92306057913852, 88.43028929504689, 102.87187781525427, 90.65982494648246]","[0.015546314536517294, 0.0044442035848280565, -0.015398667962107137, -0.0031989414405486495, -0.03411575663076566]","[0.0, 0.0, 0.55550217628479, 0.2239150106906891, 0.22058282792568207]","[0.2, 0.2, 0.2, 0.2, 0.2]","[0.20488626394555967, 0.19216893757281178, 0.2089674903099462, 0.1933498963229669, 0.20062741184871546]","[0.0, 0.0, 0.55550217628479, 0.2239150106906891, 0.22058282792568207]",-0.017762480869704948
58,0.9620020424029986,"[99.57495556539959, 105.92306057913852, 88.43028929504689, 102.87187781525427, 90.65982494648246]","[98.70291084051269, 103.98557702186481, 89.0392229868869, 104.16572909917677, 92.5876184185461]","[-0.008757671243088398, -0.018291423479272977, 0.006886030755913349, 0.012577307923221844, 0.02126403258777126]","[0.20000000298023224, 0.20000000298023224, 0.20000000298023224, 0.20000000298023224, 0.20000000298023224]","[0.2, 0.2, 0.2, 0.2, 0.2]","[0.20098704644563495, 0.19632857117248803, 0.19725025826168077, 0.195331902000553, 0.21010222211964322]","[0.20000000298023224, 0.20000000298023224, 0.20000000298023224, 0.20000000298023224, 0.20000000298023224]",0.0022076217435222753
59,0.9777833142652897,"[98.70291084051269, 103.98557702186481, 89.0392229868869, 104.16572909917677, 92.5876184185461]","[100.59444586016349, 105.80923883149534, 89.82794414712555, 105.20262262354152, 91.26337555003587]","[0.01916392336906057, 0.017537641871690195, 0.008858131661310758, 0.009954267428757789, -0.01430259133055925]","[0.7215083241462708, 0.0, 0.17743881046772003, 0.10105285048484802, 0.0]","[0.2, 0.2, 0.2, 0.2, 0.2]","[0.19930973579902297, 0.2003249907818431, 0.20731728794454798, 0.19476873203068026, 0.19827925344390562]","[0.7215083241462708, 0.0, 0.17743881046772003, 0.10105285048484802, 0.0]",0.01547577526409348
60,1.005064668753103,"[100.59444586016349, 105.80923883149534, 89.82794414712555, 105.20262262354152, 91.26337555003587]","[101.92241353333682, 105.01979030790959, 89.37197704420039, 107.14170320292527, 93.80973573414865]","[0.013201202728621254, -0.007461054746296492, -0.005076005103471448, 0.01843186539486366, 0.02790122728603994]","[0.0, 0.0, 0.0, 0.0, 1.0]","[0.2, 0.2, 0.2, 0.2, 0.2]","[0.19933892748121834, 0.1922870201148813, 0.20140731226852035, 0.2062344059776539, 0.20073233415772612]","[0.0, 0.0, 0.0, 0.0, 1.0]",0.026241151008632984
61,1.0138376161514795,"[101.92241353333682, 105.01979030790959, 89.37197704420039, 107.14170320292527, 93.80973573414865]","[105.910261726264, 105.72071902195063, 89.91005966509076, 110.21178891358299, 94.80743159485272]","[0.03912631240451177, 0.006674253604829852, 0.006020708489242064, 0.028654441910849704, 0.010635312560004244]","[0.0, 0.0, 0.4131608307361603, 0.0, 0.5868391990661621]","[0.2, 0.2, 0.2, 0.2, 0.2]","[0.20968610001749183, 0.20448732535345718, 0.20717982998875753, 0.18384181343933628, 0.19480493120095715]","[0.0, 0.0, 0.4131608307361603, 0.0, 0.5868391990661621]",0.007730039325483948
62,1.016658147452553,"[105.910261726264, 105.72071902195063, 89.91005966509076, 110.21178891358299, 94.80743159485272]","[106.66792536875032, 109.25563952943605, 88.96568455357468, 110.6496645385995, 93.81247483575261]","[0.007153826552186047, 0.03343640244020166, -0.01050355338472489, 0.003973037996505443, -0.010494501774417058]","[0.752282977104187, 0.0, 0.0, 0.0, 0.24771708250045776]","[0.2, 0.2, 0.2, 0.2, 0.2]","[0.19734009176343714, 0.19871604385072594, 0.21517774547609902, 0.2081873862439168, 0.18057873266582097]","[0.752282977104187, 0.0, 0.0, 0.0, 0.24771708250045776]",0.0018751336114174917
63,1.0166573023842798,"[106.66792536875032, 109.25563952943605, 88.96568455357468, 110.6496645385995, 93.81247483575261]","[107.65202394400781, 109.9343819922647, 87.26249460467157, 112.67366752461278, 93.63375654396644]","[0.009225815275355442, 0.006212424967278529, -0.01914434714294195, 0.01829199387502187, -0.001905058917793923]","[0.0, 0.0, 0.3444470167160034, 0.3882867991924286, 0.2672661244869232]","[0.2, 0.2, 0.2, 0.2, 0.2]","[0.20343433903379365, 0.19075474279188898, 0.2079396890721833, 0.21136362583022256, 0.18650760327191154]","[0.0, 0.0, 0.3444470167160034, 0.3882867991924286, 0.2672661244869232]",-0.0007983338479426468
64,1.0165491797362085,"[107.65202394400781, 109.9343819922647, 87.26249460467157, 112.67366752461278, 93.63375654396644]","[108.53053771033285, 109.18550920680995, 87.73537832624812, 112.9192536193808, 93.4932736520506]","[0.008160680441846377, -0.006811997956266707, 0.00541909469490728, 0.0021796228006367904, -0.001500344502891677]","[0.0, 0.31596648693084717, 0.3723335266113281, 0.13477256894111633, 0.176927387714386]","[0.2, 0.2, 0.2, 0.2, 0.2]","[0.1995885494494211, 0.19481369950123778, 0.20153526727243445, 0.2052576569551857, 0.19880482682172104]","[0.0, 0.31596651673316956, 0.3723335564136505, 0.13477258384227753, 0.17692740261554718]",-0.0007347515239660717
65,1.0131303735203778,"[108.53053771033285, 109.18550920680995, 87.73537832624812, 112.9192536193808, 93.4932736520506]","[109.27605764096432, 107.772324957037, 88.9942644408215, 112.39806513022567, 95.8589492943106]","[0.006869218068570348, -0.012942965234481983, 0.014348671409293346, -0.004615585672501013, 0.02530316406572971]","[0.13640223443508148, 0.3117066025733948, 0.12030964344739914, 0.4315814971923828, 0.0]","[0.2, 0.2, 0.2, 0.2, 0.2]","[0.18750454120812002, 0.19773457680331746, 0.21184796517356744, 0.21260846978237025, 0.19030444703262483]","[0.13640223443508148, 0.3117066025733948, 0.12030964344739914, 0.4315814971923828, 0.0]",-0.00411497184526161
66,1.0052431217755329,"[109.27605764096432, 107.772324957037, 88.9942644408215, 112.39806513022567, 95.8589492943106]","[109.40538373915773, 107.37232363916684, 88.28979691170052, 113.25044870000828, 95.87114318531829]","[0.0011834806359716447, -0.0037115402124768345, -0.007915875630270817, 0.007583614262354265, 0.00012720659987879986]","[0.014379543252289295, 0.0, 0.9856204986572266, 0.0, 0.0]","[0.2, 0.2, 0.2, 0.2, 0.2]","[0.1905105217063753, 0.1987036048804, 0.20449714602713218, 0.19355323134870028, 0.21273549603739206]","[0.014379543252289295, 0.0, 0.9856204986572266, 0.0, 0.0]",-0.009075004230362586
67,1.005309277847084,"[109.40538373915773, 107.37232363916684, 88.28979691170052, 113.25044870000828, 95.87114318531829]","[108.63538094140746, 105.56019416916455, 88.89052649051868, 112.29355323480246, 94.76991614495371]","[-0.007038070444376777, -0.016877062995228585, 0.006804065699901386, -0.008449374604603647, -0.01148653290006058]","[0.0, 0.0, 0.6316000819206238, 0.0, 0.36839988827705383]","[0.2, 0.2, 0.2, 0.2, 0.2]","[0.1845365111265387, 0.21015129784068928, 0.1975667419903677, 0.21513992403047782, 0.19260552501192651]","[0.0, 0.0, 0.6316000819206238, 0.0, 0.36839988827705383]",-0.0009114986727012361
68,0.9958437790849567,"[108.63538094140746, 105.56019416916455, 88.89052649051868, 112.29355323480246, 94.76991614495371]","[109.41136227896378, 104.45610712148212, 87.01173550466714, 111.111452021396, 95.21217474585232]","[0.007142989059658591, -0.0104593123986972, -0.021136009201744743, -0.010526884040571022, 0.004666656032724166]","[0.28336405754089355, 0.0014994030352681875, 0.3672059178352356, 0.3479306101799011, 0.0]","[0.2, 0.2, 0.2, 0.2, 0.2]","[0.21159275388934207, 0.19014105669985365, 0.1974723701584379, 0.20166197513130343, 0.19913184412106297]","[0.28336405754089355, 0.0014994030352681875, 0.3672059178352356, 0.3479306101799011, 0.0]",-0.010274788709770865
69,0.9879542305548514,"[109.41136227896378, 104.45610712148212, 87.01173550466714, 111.111452021396, 95.21217474585232]","[110.75589307584661, 103.6285561102602, 86.14425192076469, 111.36670826983041, 95.36345569651559]","[0.012288767536361671, -0.007922476090933338, -0.009969730851488707, 0.0022972991873533746, 0.0015888824204160267]","[0.0, 1.0, 0.0, 0.0, 0.0]","[0.2, 0.2, 0.2, 0.2, 0.2]","[0.1986113117754377, 0.18249498956378016, 0.20566472133500166, 0.19790964186548993, 0.21531933546029053]","[0.0, 1.0, 0.0, 0.0, 0.0]",-0.009183553505843439
70,0.9980941822333537,"[110.75589307584661, 103.6285561102602, 86.14425192076469, 111.36670826983041, 95.36345569651559]","[109.88492042709969, 105.80000400199918, 86.40803183929488, 112.68630595475675, 94.75113190944818]","[-0.007863894412828025, 0.020954145973321965, 0.003062072194588379, 0.011849121747668815, -0.006420947967909929]","[0.08043097704648972, 0.0, 0.0, 0.9195689558982849, 0.0]","[0.2, 0.2, 0.2, 0.2, 0.2]","[0.20637154810121924, 0.19415535461830233, 0.1902918253486314, 0.20754407692830704, 0.20163719500354013]","[0.08043098449707031, 0.0, 0.0, 0.9195690155029297, 0.0]",0.008957708174142159
71,1.0000591425788912,"[109.88492042709969, 105.80000400199918, 86.40803183929488, 112.68630595475675, 94.75113190944818]","[109.68147893001233, 106.28825817875976, 85.61810220130462, 114.73610514369584, 93.25176512524585]","[-0.0018514050544571506, 0.004614878622796189, -0.009141854306546387, 0.018190313113663335, -0.01582426250733594]","[0.3651522397994995, 0.0, 0.32574522495269775, 0.3091025650501251, 0.0]","[0.2, 0.2, 0.2, 0.2, 0.2]","[0.20181806570516844, 0.19884577310997154, 0.20282320913380777, 0.20788760511026197, 0.18862534694079036]","[0.3651522397994995, 0.0, 0.32574522495269775, 0.3091025650501251, 0.0]",0.0011735848320666743
72,0.99497050032096,"[109.68147893001233, 106.28825817875976, 85.61810220130462, 114.73610514369584, 93.25176512524585]","[112.89708837026005, 105.6537434188007, 85.52446126665166, 115.99453502099102, 92.77726831556785]","[0.029317706796236728, -0.005969754052154177, -0.001093704862002189, 0.010968037268818948, -0.005088341320303243]","[0.0, 0.0, 0.0, 0.0, 1.0]","[0.2, 0.2, 0.2, 0.2, 0.2]","[0.19653126042440028, 0.1929038966347699, 0.1912311457352129, 0.21027218632523462, 0.20906151088038238]","[0.0, 0.0, 0.0, 0.0, 1.0]",-0.0063890107002809015
73,0.9980210612309891,"[112.89708837026005, 105.6537434188007, 85.52446126665166, 115.99453502099102, 92.77726831556785]","[111.53572846782721, 107.01146020355152, 86.4734679888045, 115.41869677591504, 92.05400371530303]","[-0.012058414633051375, 0.012850626402975324, 0.011096319206197545, -0.004964356682595248, -0.007795709158031593]","[0.0, 0.0, 0.5, 0.5, 0.0]","[0.2, 0.2, 0.2, 0.2, 0.2]","[0.1875603161216587, 0.19947637073702748, 0.21222760696497409, 0.2082455392120777, 0.19249016696426213]","[0.0, 0.0, 0.5, 0.5, 0.0]",0.002128463271442104
74,0.9990527483330142,"[111.53572846782721, 107.01146020355152, 86.4734679888045, 115.41869677591504, 92.05400371530303]","[112.71712197447273, 105.26639932238035, 84.2068516491376, 116.47300022261791, 92.14916295794036]","[0.010592063394164287, -0.016307233616397795, -0.026211696979243963, 0.009134598432954073, 0.0010337327959318017]","[0.0, 0.0, 0.0, 0.0, 1.0]","[0.2, 0.2, 0.2, 0.2, 0.2]","[0.20833055790060326, 0.19202621826724148, 0.19052476146376512, 0.20128216590222112, 0.207836296466169]","[0.0, 0.0, 0.0, 0.0, 1.0]",-0.00024006505315580552
75,0.9975196412237689,"[112.71712197447273, 105.26639932238035, 84.2068516491376, 116.47300022261791, 92.14916295794036]","[110.76512862444916, 104.0580433971926, 84.75306257291976, 115.77281001163145, 93.10928586681861]","[-0.017317629441121134, -0.011479027809122007, 0.006486537770798477, -0.006011609640415985, 0.01041922550415869]","[0.0, 0.35765454173088074, 0.25302010774612427, 0.19029629230499268, 0.19902902841567993]","[0.2, 0.2, 0.2, 0.2, 0.2]","[0.20859316367541297, 0.19871704663190512, 0.1695413140936553, 0.2043889455948645, 0.2187595300041621]","[0.0, 0.3576545715332031, 0.25302013754844666, 0.19029630720615387, 0.19902904331684113]",-0.0021278640157395127
76,0.9946058044072071,"[110.76512862444916, 104.0580433971926, 84.75306257291976, 115.77281001163145, 93.10928586681861]","[107.9405040171174, 107.69070818955355, 83.07963697059249, 114.62743191093213, 92.7460057254842]","[-0.025501027646604273, 0.034909985559645335, -0.01974472132953886, -0.009893325562230411, -0.003901653180479137]","[0.049936097115278244, 0.26471880078315735, 0.5185239911079407, 0.0, 0.16682104766368866]","[0.2, 0.2, 0.2, 0.2, 0.2]","[0.19944387404011257, 0.19911178527055523, 0.19807294484105897, 0.20009829336633114, 0.20327310248194208]","[0.04993610084056854, 0.26471883058547974, 0.5185240507125854, 0.0, 0.16682106256484985]",-0.003673167343632797
77,1.0043425058319264,"[107.9405040171174, 107.69070818955355, 83.07963697059249, 114.62743191093213, 92.7460057254842]","[106.2007463578437, 109.63099015260339, 83.56061186648758, 113.94468405422592, 94.63961646168129]","[-0.016117746300293473, 0.018017171543106787, 0.005789323514561544, -0.005956234431185054, 0.02041716752527246]","[0.0, 0.656800389289856, 0.0, 0.34319961071014404, 0.0]","[0.2, 0.2, 0.2, 0.2, 0.2]","[0.19985538030487632, 0.1994202553505343, 0.1960983659361097, 0.2138246193551532, 0.19080137905332653]","[0.0, 0.656800389289856, 0.0, 0.34319961071014404, 0.0]",0.008819495625972139
78,1.0082504967284986,"[106.2007463578437, 109.63099015260339, 83.56061186648758, 113.94468405422592, 94.63961646168129]","[107.26323067296559, 109.89326412570847, 83.89746895231376, 112.66092098815224, 95.99238571328628]","[0.010004490095972101, 0.002392334254575308, 0.004031290320903935, -0.01126654636615374, 0.014293900400079503]","[0.20000000298023224, 0.20000000298023224, 0.20000000298023224, 0.20000000298023224, 0.20000000298023224]","[0.2, 0.2, 0.2, 0.2, 0.2]","[0.2196468169110299, 0.21150679312118048, 0.18592335732125953, 0.1827713315681229, 0.20015170107840724]","[0.20000000298023224, 0.20000000298023224, 0.20000000298023224, 0.20000000298023224, 0.20000000298023224]",0.003331648507132744
79,1.0101947557528437,"[107.26323067296559, 109.89326412570847, 83.89746895231376, 112.66092098815224, 95.99238571328628]","[107.1900578718375, 110.98255315363265, 82.80306678749662, 112.63580821363938, 97.30547564901255]","[-0.0006821797243007833, 0.009912245637531777, -0.01304451944121442, -0.000222905815899585, 0.013679105128694842]","[0.20000000298023224, 0.20000000298023224, 0.20000000298023224, 0.20000000298023224, 0.20000000298023224]","[0.2, 0.2, 0.2, 0.2, 0.2]","[0.2010469120214595, 0.204328636272812, 0.20364661777032025, 0.1829597785957878, 0.20801805533962045]","[0.20000000298023224, 0.20000000298023224, 0.20000000298023224, 0.20000000298023224, 0.20000000298023224]",0.00137657469986721
80,1.017211743565002,"[107.1900578718375, 110.98255315363265, 82.80306678749662, 112.63580821363938, 97.30547564901255]","[108.9212030312971, 108.81142894800641, 83.67291553754222, 112.70511296889124, 98.15958715200776]","[0.01615023999268156, -0.019562752378031567, 0.010505030596003889, 0.0006152994891323666, 0.00877763041903261]","[0.0, 0.0, 0.6401461958885193, 0.3598538637161255, 0.0]","[0.2, 0.2, 0.2, 0.2, 0.2]","[0.1987247193619433, 0.1955384749117478, 0.19622475686877242, 0.2096644735108349, 0.19984757534670147]","[0.0, 0.0, 0.6401461958885193, 0.3598538637161255, 0.0]",0.0059797829288737265
81,0.9979588573188536,"[108.9212030312971, 108.81142894800641, 83.67291553754222, 112.70511296889124, 98.15958715200776]","[106.69418452558337, 107.27766273747532, 84.89822947326599, 116.3063541901946, 99.27965121651494]","[-0.020446143117550997, -0.01409563522287688, 0.014644092749152378, 0.03195277593393092, 0.011410643595848355]","[0.7608025074005127, 0.2391974925994873, 0.0, 0.0, 0.0]","[0.2, 0.2, 0.2, 0.2, 0.2]","[0.20053063738018845, 0.20461351878334638, 0.1912265077544577, 0.1973961021677895, 0.20623323391421816]","[0.7608025074005127, 0.2391974925994873, 0.0, 0.0, 0.0]",-0.019997830354173417
82,1.0108732100124893,"[106.69418452558337, 107.27766273747532, 84.89822947326599, 116.3063541901946, 99.27965121651494]","[108.06791894797782, 105.38584571699094, 86.02175851376252, 117.34930740526035, 101.13611055816044]","[0.012875438605232058, -0.017634771043753484, 0.013233833584837349, 0.008967293509692687, 0.018699293550063223]","[0.8177222013473511, 0.0, 0.1822778433561325, 0.0, 0.0]","[0.2, 0.2, 0.2, 0.2, 0.2]","[0.20753980406729544, 0.18030006852523262, 0.21417077873467408, 0.19190499588516147, 0.20608435278763637]","[0.8177222013473511, 0.0, 0.1822778433561325, 0.0, 0.0]",0.011863118937442081
83,0.9937614377714542,"[108.06791894797782, 105.38584571699094, 86.02175851376252, 117.34930740526035, 101.13611055816044]","[106.42504897387438, 106.58044914358982, 85.48887153329886, 115.36285193184126, 101.09253140204518]","[-0.015202198673727447, 0.011335520614475394, -0.00619479291833359, -0.016927713655428347, -0.000430896105008862]","[0.0, 0.0, 0.0, 1.0, 0.0]","[0.2, 0.2, 0.2, 0.2, 0.2]","[0.20737251942298582, 0.20453293063465744, 0.18785216087704243, 0.20775295870396748, 0.19248943036134694]","[0.0, 0.0, 0.0, 1.0, 0.0]",-0.018386480108699352
84,0.9653743509824403,"[106.42504897387438, 106.58044914358982, 85.48887153329886, 115.36285193184126, 101.09253140204518]","[108.8845365055477, 108.11954590946803, 85.65024399817364, 114.06219745688028, 98.20479360748311]","[0.023110043691660243, 0.014440704446691485, 0.0018876429408933894, -0.011274465334208556, -0.02856529314789371]","[0.0, 0.0, 0.0, 0.0, 1.0]","[0.2, 0.2, 0.2, 0.2, 0.2]","[0.20168096445117212, 0.1950452488281838, 0.1943460779879769, 0.2005805644925384, 0.20834714424012882]","[0.0, 0.0, 0.0, 0.0, 1.0]",-0.03025155427739267
85,0.96927442913647,"[108.8845365055477, 108.11954590946803, 85.65024399817364, 114.06219745688028, 98.20479360748311]","[108.88643033035838, 107.78978457916179, 86.34080218522455, 115.2663757664965, 99.98177923681976]","[1.73929638813565e-05, -0.003049969619576097, 0.008062536133179447, 0.010557207703029169, 0.01809469338573352]","[0.5, 0.0, 0.5, 0.0, 0.0]","[0.2, 0.2, 0.2, 0.2, 0.2]","[0.20135758701766798, 0.19286734513437329, 0.18809007995755403, 0.21236434165408255, 0.20532064623632212]","[0.5, 0.0, 0.5, 0.0, 0.0]",0.00313435051927492
86,0.9827105218282983,"[108.88643033035838, 107.78978457916179, 86.34080218522455, 115.2663757664965, 99.98177923681976]","[110.18901067251763, 106.73584176880941, 88.56302545296883, 115.6315656262163, 96.95191482717908]","[0.011962742631999722, -0.009777761542684563, 0.02573781122599497, 0.0031682254021727662, -0.030304165746681253]","[0.13187313079833984, 0.2832345962524414, 0.5848922729492188, 0.0, 0.0]","[0.2, 0.2, 0.2, 0.2, 0.2]","[0.19651353781943803, 0.21388557041380984, 0.19174307678988833, 0.20461717238203997, 0.19324064259482387]","[0.13187313079833984, 0.2832345962524414, 0.5848922729492188, 0.0, 0.0]",0.012971735881657613
87,0.9890918666127555,"[110.18901067251763, 106.73584176880941, 88.56302545296883, 115.6315656262163, 96.95191482717908]","[109.72765307950088, 107.97676606547242, 87.18681926682716, 115.2777673296456, 97.58148333416374]","[-0.00418696556218206, 0.011626125546007882, -0.015539286051971015, -0.003059703417960878, 0.0064936160168356325]","[0.0, 0.0, 0.0, 0.0, 1.0]","[0.2, 0.2, 0.2, 0.2, 0.2]","[0.1967207836716135, 0.2093378805880029, 0.1971250843809261, 0.2124073948197671, 0.18440885653969052]","[0.0, 0.0, 0.0, 0.0, 1.0]",0.005130425994351469
88,0.9909789776732995,"[109.72765307950088, 107.97676606547242, 87.18681926682716, 115.2777673296456, 97.58148333416374]","[108.90035919456713, 109.02578684880692, 84.53786244782367, 118.90224408772309, 98.19675217150618]","[-0.007539520455562406, 0.009715245432507374, -0.03038253765052033, 0.0314412470161139, 0.006305180207555142]","[0.20000000298023224, 0.20000000298023224, 0.20000000298023224, 0.20000000298023224, 0.20000000298023224]","[0.2, 0.2, 0.2, 0.2, 0.2]","[0.21273040757963704, 0.18610397276471582, 0.19647942382881461, 0.19441928878843917, 0.21026690703839326]","[0.20000000298023224, 0.20000000298023224, 0.20000000298023224, 0.20000000298023224, 0.20000000298023224]",0.0013686709222968435
