step,portfolio_value,prev_prices,curr_prices,returns,action,expert_action,sub_expert_action,real_action,reward
85,1.2017961432736701,"[141.55792745052884, 92.43358952144658, 96.68335315906002, 117.18873699681644, 110.97754827708732]","[143.95467832361754, 94.08627322004759, 98.37321583048302, 114.15775189452327, 109.78964099460448]","[0.01693123738284678, 0.017879687537370292, 0.01747832089194195, -0.025864133192044832, -0.01070403249057988]","[0.0, 0.43060189485549927, 0.43060189485549927, 0.13879619538784027, 0.0]","[0.2, 0.2, 0.2, 0.2, 0.2]","[0.1869208210282244, 0.2073349908238433, 0.19702726129941725, 0.19815623406143829, 0.21056069278707673]","[0.0, 0.43060189485549927, 0.43060189485549927, 0.13879619538784027, 0.0]",0.010736038278320592
86,1.1864057190731228,"[143.95467832361754, 94.08627322004759, 98.37321583048302, 114.15775189452327, 109.78964099460448]","[144.37195078040918, 92.69999740525526, 99.22905215511227, 111.91877789417025, 108.81818162949808]","[0.0028986376938274013, -0.014734092098112186, 0.008699891707352851, -0.01961298258940609, -0.008848369994707783]","[0.3023681342601776, 0.0, 0.0, 0.6976318359375, 0.0]","[0.2, 0.2, 0.2, 0.2, 0.2]","[0.20587845731234472, 0.20357309035446533, 0.1898887561402267, 0.20206407587741237, 0.19859562031555084]","[0.3023681342601776, 0.0, 0.0, 0.6976318359375, 0.0]",-0.013823128525204079
87,1.1502072423841971,"[144.37195078040918, 92.69999740525526, 99.22905215511227, 111.91877789417025, 108.81818162949808]","[144.41894706352176, 93.23569271928704, 97.73109187356977, 108.50401917586245, 107.76063141264292]","[0.0003255222559405509, 0.0057788061383636565, -0.015095984986341817, -0.03051104365646997, -0.00971850660449269]","[0.0, 0.0, 0.0, 1.0, 0.0]","[0.2, 0.2, 0.2, 0.2, 0.2]","[0.18867238861458074, 0.20229122094606602, 0.20561355561042455, 0.19256608379487208, 0.21085675103405646]","[0.0, 0.0, 0.0, 1.0, 0.0]",-0.03222947530285704
88,1.1538927896460016,"[144.41894706352176, 93.23569271928704, 97.73109187356977, 108.50401917586245, 107.76063141264292]","[145.5043125318266, 92.62513428829111, 98.32531408760171, 111.13230396398754, 109.04342894216097]","[0.007515395246770856, -0.006548548235000508, 0.006080175741826997, 0.024222925639880516, 0.011904138948535765]","[0.0, 0.42263489961624146, 0.1547301858663559, 0.0, 0.42263489961624146]","[0.2, 0.2, 0.2, 0.2, 0.2]","[0.20444937692573587, 0.21751733801900433, 0.1834350777390531, 0.20164259107121954, 0.19295561624498705]","[0.0, 0.42263489961624146, 0.1547301858663559, 0.0, 0.42263489961624146]",0.002424174747922228
89,1.1669029768863046,"[145.5043125318266, 92.62513428829111, 98.32531408760171, 111.13230396398754, 109.04342894216097]","[147.21426348108184, 93.98327975442997, 100.45566359222786, 112.05489840836044, 105.3578909148284]","[0.011751891882113263, 0.01466281778239268, 0.021666338159145312, 0.008301766556300964, -0.033798808998270403]","[0.36537817120552063, 0.26924359798431396, 0.0, 0.36537817120552063, 0.0]","[0.2, 0.2, 0.2, 0.2, 0.2]","[0.21716180736734866, 0.18760217601112777, 0.19709217653976324, 0.2065518871873474, 0.1915919528944129]","[0.365378201007843, 0.26924362778663635, 0.0, 0.365378201007843, 0.0]",0.010572189366019467
90,1.1684938912097513,"[147.21426348108184, 93.98327975442997, 100.45566359222786, 112.05489840836044, 105.3578909148284]","[144.31301250015215, 93.98564647527981, 100.73260275289326, 113.02743547882825, 106.02508627927998]","[-0.019707675821117168, 2.5182360692447417e-05, 0.0027568297372416047, 0.00867911250897397, 0.006332656801102206]","[0.0, 0.5101189613342285, 0.48988106846809387, 0.0, 0.0]","[0.2, 0.2, 0.2, 0.2, 0.2]","[0.20448456576755944, 0.20639721045240586, 0.19047058330145675, 0.19300910275007616, 0.2056385377285018]","[0.0, 0.5101189613342285, 0.48988106846809387, 0.0, 0.0]",0.0003930677730054939
91,1.1760977315720955,"[144.31301250015215, 93.98564647527981, 100.73260275289326, 113.02743547882825, 106.02508627927998]","[145.92098537200295, 94.72948346327323, 101.72482881140297, 114.74140080625641, 106.71503240269253]","[0.011142258372917657, 0.007914367947546791, 0.009850098492379281, 0.015164153023264933, 0.006507385635086129]","[0.0, 0.0, 0.0, 0.0, 1.0]","[0.2, 0.2, 0.2, 0.2, 0.2]","[0.180726265891099, 0.20035981257830607, 0.20601510046317525, 0.20932697485313218, 0.20357184621428767]","[0.0, 0.0, 0.0, 0.0, 1.0]",0.0052873754789921875
92,1.1732380414749335,"[145.92098537200295, 94.72948346327323, 101.72482881140297, 114.74140080625641, 106.71503240269253]","[147.7140551996936, 97.50950551438264, 99.71745569061915, 115.25993277245043, 107.3484844569895]","[0.012287950380265762, 0.029346956717939156, -0.019733364452305727, 0.0045191357483038925, 0.005935921491422275]","[0.0, 0.0, 0.2865948975086212, 0.7134050726890564, 0.0]","[0.2, 0.2, 0.2, 0.2, 0.2]","[0.20556152133570135, 0.20634164518870152, 0.2045004528310533, 0.19395365444804147, 0.1896427261965024]","[0.0, 0.0, 0.2865948975086212, 0.7134050726890564, 0.0]",-0.0034380222873123733
93,1.1775203708097608,"[147.7140551996936, 97.50950551438264, 99.71745569061915, 115.25993277245043, 107.3484844569895]","[147.0525071303552, 97.614579791229, 98.77471269129404, 114.35653048083208, 107.74030738446763]","[-0.004478572255321719, 0.0010775798348281844, -0.009454142133851026, -0.007837956086629622, 0.003650008935478915]","[0.0, 0.0, 0.0, 0.0, 1.0]","[0.2, 0.2, 0.2, 0.2, 0.2]","[0.18348423822822876, 0.1992213264140206, 0.19624962764332252, 0.2069639698057566, 0.21408083790867152]","[0.0, 0.0, 0.0, 0.0, 1.0]",0.0024547702443299922
94,1.1862582458841557,"[147.0525071303552, 97.614579791229, 98.77471269129404, 114.35653048083208, 107.74030738446763]","[151.36987242394852, 98.61132493369382, 100.91370600907287, 112.43232484903143, 109.97536354192997]","[0.029359345024741284, 0.010211027334201345, 0.02165527248319049, -0.016826372955789988, 0.020744846675502943]","[0.3418150842189789, 0.31289878487586975, 0.0, 0.345286101102829, 0.0]","[0.2, 0.2, 0.2, 0.2, 0.2]","[0.19354547293371976, 0.18528053025654567, 0.2063683395544134, 0.21144740178259952, 0.20335825547272177]","[0.3418150842189789, 0.31289878487586975, 0.0, 0.345286101102829, 0.0]",0.00675150021655946
95,1.1836557876195002,"[151.36987242394852, 98.61132493369382, 100.91370600907287, 112.43232484903143, 109.97536354192997]","[151.483407658784, 99.37171152967844, 101.75010028403656, 111.55900966801781, 110.41996023008775]","[0.0007500517310174108, 0.007710945943540426, 0.00828821285077467, -0.007767474186683126, 0.0040426935073351895]","[0.28934672474861145, 0.0, 0.0, 0.44739556312561035, 0.26325780153274536]","[0.2, 0.2, 0.2, 0.2, 0.2]","[0.19776700514332896, 0.19960456698431633, 0.2045283001782547, 0.19996389215182514, 0.19813623554227497]","[0.28934672474861145, 0.0, 0.0, 0.44739556312561035, 0.26325780153274536]",-0.0029613872009525964
96,1.1966278651900704,"[151.483407658784, 99.37171152967844, 101.75010028403656, 111.55900966801781, 110.41996023008775]","[156.2230285838312, 101.1202578755417, 101.43904458449012, 110.80058061183942, 108.9113726667746]","[0.03128805324820254, 0.01759601720597354, -0.003057055459189996, -0.0067984563365644105, -0.013662272293611]","[0.21478208899497986, 0.39260897040367126, 0.0, 0.39260897040367126, 0.0]","[0.2, 0.2, 0.2, 0.2, 0.2]","[0.2266231256985586, 0.20227546691043677, 0.18263421547709607, 0.18898659776552662, 0.19948059414838193]","[0.21478208899497986, 0.39260897040367126, 0.0, 0.39260897040367126, 0.0]",0.010229289616375937
97,1.1990922762838419,"[156.2230285838312, 101.1202578755417, 101.43904458449012, 110.80058061183942, 108.9113726667746]","[157.68893115393269, 101.85284805193115, 101.35595426084645, 110.71391251605141, 109.21661804332953]","[0.009383396182944117, 0.007244741971397254, -0.0008191157949488254, -0.0007821989317152794, 0.002802695155526734]","[0.0, 0.3552529215812683, 0.26903805136680603, 0.37570902705192566, 0.0]","[0.2, 0.2, 0.2, 0.2, 0.2]","[0.19836986666540715, 0.18108211956220668, 0.19716110338772244, 0.21562066269098784, 0.2077662476936758]","[0.0, 0.3552529215812683, 0.26903805136680603, 0.37570902705192566, 0.0]",0.001323533650778978
98,1.1828082899217547,"[157.68893115393269, 101.85284805193115, 101.35595426084645, 110.71391251605141, 109.21661804332953]","[157.60202182929768, 100.75862711132902, 101.14755794774322, 108.92009538760891, 105.50007183256282]","[-0.0005511441037682144, -0.010743155066652858, -0.0020560835781477617, -0.016202273839635364, -0.03402912741074112]","[0.0, 0.0, 0.6395658254623413, 0.0, 0.3604341745376587]","[0.2, 0.2, 0.2, 0.2, 0.2]","[0.19702865962079685, 0.19506879151142054, 0.21603082346302754, 0.185768958559232, 0.20610276684552298]","[0.0, 0.0, 0.6395658254623413, 0.0, 0.3604341745376587]",-0.014710355417626888
99,1.1978595581932252,"[157.60202182929768, 100.75862711132902, 101.14755794774322, 108.92009538760891, 105.50007183256282]","[160.03473403926532, 102.04078343390432, 103.65805221175138, 106.69775321557375, 104.89593125955366]","[0.01543579315627409, 0.012725027715578529, 0.024820117410102756, -0.02040341742381522, -0.005726447029988579]","[0.0, 1.0, 0.0, 0.0, 0.0]","[0.2, 0.2, 0.2, 0.2, 0.2]","[0.19949221254807284, 0.2024490405178916, 0.19723245093161004, 0.1891963069067559, 0.21162998909566957]","[0.0, 1.0, 0.0, 0.0, 0.0]",0.01139413485383636
